image_name,class_id,confidence_score,x_min,y_min,x_max,y_max
VAIPE_P_161_20.jpg,26,0.871154606,1326,1850,2025,2396
VAIPE_P_161_20.jpg,89,0.808884501,2138,2010,2724,2747
VAIPE_P_23_5.jpg,79,0.85514909,1576,2569,1928,2992
VAIPE_P_23_5.jpg,41,0.836931229,1831,2143,2070,2394
VAIPE_P_23_5.jpg,64,0.690570474,910,2165,1252,2513
VAIPE_P_23_5.jpg,64,0.630545914,1352,2308,1684,2641
VAIPE_P_23_5.jpg,64,0.52655822,908,2165,1256,2512
VAIPE_P_15_12.jpg,54,0.897315145,911,1931,1383,2402
VAIPE_P_15_12.jpg,37,0.757755816,1339,1955,1634,2329
VAIPE_P_15_12.jpg,37,0.315306157,923,1942,1444,2373
VAIPE_P_56_4.jpg,107,0.908693075,1075,1881,1949,2317
VAIPE_P_56_4.jpg,61,0.837677658,913,908,1453,1951
VAIPE_P_56_4.jpg,61,0.806475103,688,2583,1400,3572
VAIPE_P_56_4.jpg,61,0.349710047,698,2585,1402,3577
VAIPE_P_155_11.jpg,89,0.902320981,730,710,1145,1334
VAIPE_P_155_11.jpg,43,0.888780355,1221,910,1979,1370
VAIPE_P_155_11.jpg,73,0.745641828,998,365,1284,757
VAIPE_P_155_11.jpg,43,0.641714811,1092,632,1820,1131
VAIPE_P_155_11.jpg,43,0.459390163,1082,633,1830,1126
VAIPE_P_159_18.jpg,91,0.839056611,1386,1859,1644,2321
VAIPE_P_159_18.jpg,29,0.822645128,1297,2635,1612,2824
VAIPE_P_159_18.jpg,70,0.47557205,1138,2747,1370,2991
VAIPE_P_159_18.jpg,7,0.421305656,1139,2746,1369,2993
VAIPE_P_159_18.jpg,92,0.369454086,1097,1620,1379,2114
VAIPE_P_49_14.jpg,10,0.920167625,1141,945,1860,1891
VAIPE_P_49_14.jpg,10,0.918347538,1993,1130,2687,2046
VAIPE_P_49_14.jpg,91,0.883801877,1708,2020,2532,2567
VAIPE_P_49_14.jpg,104,0.831879377,1413,1164,2218,2218
VAIPE_P_171_20.jpg,64,0.878031731,1274,1840,1757,2319
VAIPE_P_103_6.jpg,91,0.931201637,3064,575,3883,1223
VAIPE_P_103_6.jpg,91,0.92187196,2226,1044,3071,1703
VAIPE_P_103_6.jpg,30,0.847165406,3298,1198,3654,1550
VAIPE_P_115_4.jpg,107,0.883416235,1357,1283,2504,1895
VAIPE_P_115_4.jpg,107,0.869033873,1112,945,1610,1497
VAIPE_P_115_4.jpg,107,0.866687,1483,1744,2344,2526
VAIPE_P_115_4.jpg,107,0.834477067,685,1072,1545,2452
VAIPE_P_115_4.jpg,107,0.28949365,1586,636,2274,1334
VAIPE_P_115_4.jpg,81,0.255602658,1588,644,2263,1333
VAIPE_P_142_0.jpg,10,0.949961483,709,2265,942,2773
VAIPE_P_142_0.jpg,64,0.919683397,1301,2283,1553,2523
VAIPE_P_142_0.jpg,99,0.916798353,919,2239,1142,2669
VAIPE_P_142_0.jpg,64,0.909052968,1002,2015,1243,2255
VAIPE_P_142_0.jpg,10,0.906906128,1100,2191,1329,2690
VAIPE_P_142_0.jpg,99,0.474066198,1051,2199,1330,2692
VAIPE_P_142_0.jpg,64,0.30230993,915,2206,1133,2642
VAIPE_P_34_1.jpg,10,0.923353255,782,1986,1189,2780
VAIPE_P_34_1.jpg,51,0.89910233,756,1617,1153,1991
VAIPE_P_34_1.jpg,99,0.748888969,1252,1589,1579,2261
VAIPE_P_97_4.jpg,10,0.93353796,1912,1979,2573,2715
VAIPE_P_97_4.jpg,10,0.926346362,528,2070,1166,2789
VAIPE_P_97_4.jpg,107,0.891765535,1693,2604,2244,3206
VAIPE_P_97_4.jpg,51,0.844941497,1639,1209,2074,1661
VAIPE_P_97_4.jpg,107,0.816516221,818,1360,1258,1825
VAIPE_P_168_0.jpg,51,0.893788099,367,577,462,672
VAIPE_P_168_0.jpg,51,0.890637517,278,550,368,643
VAIPE_P_165_19.jpg,26,0.900176048,1835,1511,2703,2067
VAIPE_P_169_6.jpg,89,0.820508897,1372,1413,1932,2059
VAIPE_P_169_6.jpg,89,0.80087322,624,1992,1333,2581
VAIPE_P_169_6.jpg,73,0.603232741,1467,968,1880,1285
VAIPE_P_169_6.jpg,107,0.286389321,1477,965,1881,1283
VAIPE_P_106_6.jpg,99,0.906959772,852,1719,1418,2344
VAIPE_P_106_6.jpg,103,0.880165815,1225,1887,1721,2408
VAIPE_P_106_6.jpg,103,0.263618708,838,1724,1481,2362
VAIPE_P_38_1.jpg,10,0.933680713,250,151,311,272
VAIPE_P_38_1.jpg,64,0.931591809,383,250,441,306
VAIPE_P_38_1.jpg,10,0.923591614,314,270,382,386
VAIPE_P_38_1.jpg,87,0.883462071,221,382,311,455
VAIPE_P_38_1.jpg,64,0.872937322,283,39,344,98
VAIPE_P_155_4.jpg,43,0.899104774,1182,655,1646,1485
VAIPE_P_155_4.jpg,43,0.895610213,1435,852,1858,1639
VAIPE_P_155_4.jpg,89,0.874943256,1776,807,2130,1458
VAIPE_P_67_11.jpg,26,0.938431561,1192,1655,1711,2381
VAIPE_P_67_11.jpg,91,0.916403294,629,1831,1123,2429
VAIPE_P_67_11.jpg,26,0.914009094,1214,1298,1798,1967
VAIPE_P_67_11.jpg,91,0.860824049,969,1829,1439,2422
VAIPE_P_67_11.jpg,7,0.730745852,1237,2529,1571,2875
VAIPE_P_154_8.jpg,89,0.914190471,1126,1348,1550,2045
VAIPE_P_154_8.jpg,43,0.885731757,1187,1936,1585,2850
VAIPE_P_154_8.jpg,43,0.87965095,1510,2060,1935,3034
VAIPE_P_154_8.jpg,7,0.706556916,932,2660,1268,3011
VAIPE_P_154_8.jpg,7,0.6847893,867,2155,1189,2493
VAIPE_P_167_13.jpg,14,0.853050649,2430,1435,2741,1808
VAIPE_P_120_9.jpg,107,0.573564589,986,2142,1766,2569
VAIPE_P_59_11.jpg,70,0.450200766,1160,2181,1450,2466
VAIPE_P_17_2.jpg,99,0.911455512,1661,3252,2098,3582
VAIPE_P_17_2.jpg,99,0.90261656,1244,3202,1691,3503
VAIPE_P_17_2.jpg,7,0.892580152,1497,3404,1700,3618
VAIPE_P_17_2.jpg,7,0.794259131,1664,3458,1861,3676
VAIPE_P_17_2.jpg,7,0.294787943,1251,3200,1690,3516
VAIPE_P_157_11.jpg,26,0.883413196,717,1620,1270,2069
VAIPE_P_157_11.jpg,103,0.803505063,1092,2213,1456,2686
VAIPE_P_157_11.jpg,107,0.75359571,952,1149,1356,1837
VAIPE_P_76_0.jpg,36,0.907497704,1237,2485,1688,2962
VAIPE_P_76_0.jpg,87,0.886834919,814,2241,1534,2684
VAIPE_P_76_0.jpg,51,0.880137324,779,1119,1225,1582
VAIPE_P_76_0.jpg,51,0.844417274,1308,1701,1757,2146
VAIPE_P_77_2.jpg,64,0.825941563,2011,2240,2428,2651
VAIPE_P_77_2.jpg,64,0.815713346,445,2563,868,2994
VAIPE_P_77_2.jpg,107,0.806315482,1075,2040,1605,2556
VAIPE_P_77_2.jpg,107,0.675603986,606,1876,1137,2395
VAIPE_P_77_2.jpg,30,0.373576492,915,2600,1220,2905
VAIPE_P_77_2.jpg,107,0.255521327,918,2603,1222,2911
VAIPE_P_47_12.jpg,99,0.930374861,1496,2103,1795,2589
VAIPE_P_47_12.jpg,99,0.875502229,1696,1197,1932,1598
VAIPE_P_47_12.jpg,18,0.848414361,1271,1617,1544,2212
VAIPE_P_107_1.jpg,61,0.914102495,1655,1829,2480,2570
VAIPE_P_107_1.jpg,61,0.902932763,1799,987,2253,1898
VAIPE_P_107_1.jpg,89,0.900747836,463,1984,1029,2804
VAIPE_P_107_1.jpg,89,0.886759102,1442,1144,1876,1954
VAIPE_P_107_1.jpg,51,0.831044734,727,1332,1259,1844
VAIPE_P_107_1.jpg,51,0.749578059,1513,2387,2026,2881
VAIPE_P_165_12.jpg,26,0.871217012,2308,1009,2609,1591
VAIPE_P_165_12.jpg,84,0.592592776,2107,1112,2370,1363
VAIPE_P_165_12.jpg,107,0.423221588,2109,1111,2370,1365
VAIPE_P_165_12.jpg,107,0.390071929,2108,1111,2371,1365
VAIPE_P_22_14.jpg,89,0.928444743,1543,2481,2109,3145
VAIPE_P_22_14.jpg,89,0.915978432,850,2287,1592,2697
VAIPE_P_22_14.jpg,2,0.906291068,970,1568,1511,2306
VAIPE_P_22_14.jpg,2,0.904490292,1802,1984,2172,2745
VAIPE_P_22_14.jpg,27,0.896038055,1478,1909,1845,2482
VAIPE_P_41_1.jpg,8,0.870249629,537,480,688,601
VAIPE_P_41_1.jpg,64,0.858658791,119,584,256,720
VAIPE_P_41_1.jpg,64,0.855785966,518,562,631,673
VAIPE_P_41_1.jpg,46,0.730540752,80,695,171,777
VAIPE_P_91_2.jpg,89,0.918262482,929,2092,1537,2516
VAIPE_P_91_2.jpg,64,0.910886467,593,2187,958,2559
VAIPE_P_91_2.jpg,64,0.895258069,742,1857,1121,2200
VAIPE_P_7_12.jpg,107,0.916004062,1466,1692,2371,2269
VAIPE_P_7_12.jpg,26,0.912321925,1100,2513,2051,2943
VAIPE_P_7_12.jpg,107,0.899234951,601,1555,1133,2045
VAIPE_P_7_12.jpg,107,0.896197796,1776,3276,2578,3859
VAIPE_P_7_12.jpg,107,0.894170165,140,2270,750,2836
VAIPE_P_7_12.jpg,107,0.781150103,1287,1291,1633,1597
VAIPE_P_165_13.jpg,26,0.901706219,1828,179,2655,841
VAIPE_P_165_13.jpg,40,0.77216655,552,1463,969,1874
VAIPE_P_63_2.jpg,26,0.912919343,404,339,520,548
VAIPE_P_63_2.jpg,107,0.898748517,544,163,672,462
VAIPE_P_63_2.jpg,107,0.876023114,491,486,586,584
VAIPE_P_63_2.jpg,107,0.869372129,582,505,678,605
VAIPE_P_63_2.jpg,107,0.846869528,354,456,426,598
VAIPE_P_37_1.jpg,8,0.879511535,924,1646,1314,1875
VAIPE_P_37_1.jpg,104,0.750937641,892,1803,1514,2257
VAIPE_P_37_1.jpg,104,0.526308417,734,1411,1453,1686
VAIPE_P_37_1.jpg,104,0.502923608,887,1796,1529,2248
VAIPE_P_161_25.jpg,26,0.887380183,720,2270,1087,2894
VAIPE_P_161_25.jpg,105,0.861439288,935,2735,1617,3133
VAIPE_P_161_25.jpg,107,0.573700368,945,2990,1370,3693
VAIPE_P_161_25.jpg,107,0.292705268,941,2990,1369,3692
VAIPE_P_161_34.jpg,26,0.879435003,984,1949,1387,2658
VAIPE_P_161_34.jpg,107,0.693379581,1199,2466,1918,2904
VAIPE_P_161_34.jpg,105,0.576870441,1188,2473,1918,2905
VAIPE_P_161_34.jpg,107,0.486812443,1289,2734,1648,3475
VAIPE_P_161_34.jpg,107,0.440430731,1286,2738,1649,3467
VAIPE_P_113_1.jpg,64,0.924861491,1068,1462,1445,1870
VAIPE_P_113_1.jpg,31,0.900824487,1041,1916,1324,2231
VAIPE_P_113_1.jpg,64,0.900663495,1280,2056,1682,2442
VAIPE_P_113_1.jpg,79,0.874688804,1657,1825,2091,2335
VAIPE_P_80_0.jpg,64,0.917383492,1229,2098,1629,2477
VAIPE_P_80_0.jpg,64,0.903443873,1433,1677,1823,2054
VAIPE_P_80_0.jpg,64,0.895238578,1541,2002,1943,2366
VAIPE_P_80_0.jpg,8,0.858556509,1018,1893,1424,2359
VAIPE_P_80_0.jpg,8,0.575571239,1016,1888,1424,2372
VAIPE_P_80_0.jpg,8,0.285611153,1213,2084,1632,2481
VAIPE_P_151_0.jpg,10,0.942497015,1246,2701,2056,3220
VAIPE_P_151_0.jpg,89,0.931997478,1282,2241,1935,2752
VAIPE_P_151_0.jpg,10,0.928346336,820,2039,1658,2362
VAIPE_P_151_0.jpg,64,0.885630667,714,2739,1153,3162
VAIPE_P_151_0.jpg,64,0.880546808,605,2334,1016,2755
VAIPE_P_56_2.jpg,107,0.916030169,2028,2498,2929,3159
VAIPE_P_56_2.jpg,61,0.879085779,910,2350,1775,3330
VAIPE_P_66_2.jpg,90,0.900209069,1171,1627,1855,2478
VAIPE_P_117_0.jpg,54,0.926924169,1020,1814,1472,2249
VAIPE_P_117_0.jpg,38,0.877045214,1646,2082,2176,2433
VAIPE_P_117_0.jpg,46,0.873298049,1341,2130,1590,2364
VAIPE_P_16_1.jpg,92,0.879873931,1462,1787,2147,2499
VAIPE_P_16_1.jpg,1,0.832642972,1090,2112,1605,2837
VAIPE_P_15_11.jpg,54,0.892938137,1273,2078,1772,2543
VAIPE_P_15_11.jpg,107,0.385045975,1443,1902,1834,2179
VAIPE_P_15_11.jpg,37,0.252666473,1440,1901,1841,2181
VAIPE_P_169_22.jpg,89,0.869819939,1407,1539,1959,2197
VAIPE_P_169_22.jpg,91,0.859701872,1683,1436,2202,2021
VAIPE_P_169_22.jpg,14,0.63886553,1253,2336,1742,2663
VAIPE_P_113_2.jpg,79,0.865023196,666,2293,1235,2592
VAIPE_P_113_2.jpg,64,0.829421401,1369,2191,1724,2561
VAIPE_P_113_2.jpg,31,0.815921009,1672,2171,1953,2429
VAIPE_P_113_2.jpg,64,0.579364479,853,1983,1214,2334
VAIPE_P_113_2.jpg,64,0.572108805,852,1984,1210,2339
VAIPE_P_49_8.jpg,10,0.918445051,1415,622,1911,1177
VAIPE_P_49_8.jpg,10,0.915151596,2128,647,2411,1310
VAIPE_P_49_8.jpg,91,0.905144691,1863,1276,2145,1803
VAIPE_P_49_8.jpg,104,0.896853387,1531,812,2163,1372
VAIPE_P_162_18.jpg,24,0.897103369,1446,1621,2072,2366
VAIPE_P_162_18.jpg,24,0.894317508,1834,2104,2674,2707
VAIPE_P_162_18.jpg,89,0.893934131,873,1399,1463,2024
VAIPE_P_162_18.jpg,64,0.8787871,1987,1239,2435,1696
VAIPE_P_162_18.jpg,64,0.74116683,689,1343,1145,1790
VAIPE_P_162_18.jpg,64,0.724721789,637,2175,1141,2656
VAIPE_P_162_18.jpg,64,0.586647391,1286,1594,1738,2035
VAIPE_P_162_18.jpg,59,0.568887055,1089,1882,1452,2225
VAIPE_P_162_18.jpg,7,0.443863779,1087,1877,1453,2224
VAIPE_P_162_18.jpg,64,0.391725749,1291,1589,1727,2029
VAIPE_P_162_18.jpg,64,0.316553384,692,1350,1154,1791
VAIPE_P_124_4.jpg,107,0.924991012,907,849,1207,1349
VAIPE_P_124_4.jpg,89,0.891838193,169,568,414,1001
VAIPE_P_124_4.jpg,40,0.891661644,1028,265,1337,574
VAIPE_P_124_4.jpg,107,0.890718699,612,561,973,796
VAIPE_P_124_4.jpg,107,0.827965736,235,268,434,451
VAIPE_P_156_13.jpg,26,0.851404607,1551,1073,1883,1720
VAIPE_P_156_13.jpg,99,0.707147419,1206,1061,1577,1559
VAIPE_P_156_13.jpg,46,0.452953428,1055,939,1349,1164
VAIPE_P_156_13.jpg,46,0.420818418,1064,937,1353,1157
VAIPE_P_156_13.jpg,64,0.344839305,2865,0,3529,235
VAIPE_P_156_13.jpg,7,0.291542023,1060,937,1354,1160
VAIPE_P_67_10.jpg,26,0.916632533,1962,1886,2328,2576
VAIPE_P_67_10.jpg,91,0.904692173,1621,1713,2019,2244
VAIPE_P_67_10.jpg,91,0.901163995,1773,2204,2138,2798
VAIPE_P_67_10.jpg,26,0.895045936,2136,1699,2442,2351
VAIPE_P_67_10.jpg,7,0.890163839,2093,2595,2315,2894
VAIPE_P_49_10.jpg,10,0.930957735,1947,989,2585,1843
VAIPE_P_49_10.jpg,10,0.923584044,1190,1028,2089,1611
VAIPE_P_49_10.jpg,91,0.917716265,1426,1528,2200,1988
VAIPE_P_49_10.jpg,104,0.890376329,1121,600,2238,1056
VAIPE_P_129_0.jpg,107,0.55914402,1424,1646,1888,2097
VAIPE_P_36_16.jpg,107,0.918092668,1875,1181,2450,1772
VAIPE_P_20_1.jpg,107,0.924544334,1973,886,2795,1656
VAIPE_P_20_1.jpg,107,0.923824906,1441,1781,2053,2634
VAIPE_P_20_1.jpg,51,0.903173327,523,740,1185,1362
VAIPE_P_20_1.jpg,31,0.893383324,1663,263,2124,754
VAIPE_P_82_2.jpg,107,0.872148156,2144,2214,2644,2770
VAIPE_P_82_2.jpg,107,0.869582951,884,1166,1730,1912
VAIPE_P_82_2.jpg,107,0.850719333,1394,433,2247,959
VAIPE_P_82_2.jpg,81,0.793780446,2619,561,3023,973
VAIPE_P_82_2.jpg,107,0.786568582,2704,1417,3202,1912
VAIPE_P_82_2.jpg,107,0.632109582,2114,1349,2523,1759
VAIPE_P_165_3.jpg,92,0.891024113,1979,1155,2852,1776
VAIPE_P_165_3.jpg,107,0.819655299,1333,1546,1704,1933
VAIPE_P_59_14.jpg,6,0.795259416,1716,2252,2193,2726
VAIPE_P_59_18.jpg,30,0.447981507,2454,1341,2752,1627
VAIPE_P_22_5.jpg,2,0.937497556,1156,2164,1863,2455
VAIPE_P_22_5.jpg,89,0.924725056,1374,1722,1994,2005
VAIPE_P_22_5.jpg,27,0.906708241,921,1482,1362,1952
VAIPE_P_22_5.jpg,89,0.900604904,869,1930,1299,2460
VAIPE_P_22_5.jpg,73,0.87311542,1140,2431,1447,2830
VAIPE_P_22_5.jpg,2,0.867605448,1256,1980,1943,2231
VAIPE_P_22_5.jpg,73,0.833674431,336,1966,652,2357
VAIPE_P_49_0.jpg,10,0.913691878,1242,789,2048,1237
VAIPE_P_49_0.jpg,10,0.911880016,1362,1062,2079,1641
VAIPE_P_49_0.jpg,91,0.9110834,708,712,1360,1263
VAIPE_P_49_0.jpg,104,0.88838774,1516,1249,2273,2033
VAIPE_P_23_3.jpg,79,0.889032841,1142,1806,1565,2191
VAIPE_P_23_3.jpg,64,0.853642046,1656,1682,1986,2030
VAIPE_P_23_3.jpg,41,0.766150236,1194,1594,1423,1830
VAIPE_P_23_3.jpg,64,0.610029876,972,1309,1317,1694
VAIPE_P_27_0.jpg,79,0.818584025,828,2201,1215,2753
VAIPE_P_141_4.jpg,14,0.856826961,1237,2042,1604,2513
VAIPE_P_59_9.jpg,40,0.928760469,1448,2485,1911,2944
VAIPE_P_167_1.jpg,107,0.867274165,1785,1445,2147,1882
VAIPE_P_167_1.jpg,107,0.863388181,1207,1164,1780,1895
VAIPE_P_167_1.jpg,68,0.282218754,2194,1588,2565,2511
VAIPE_P_167_1.jpg,107,0.260323197,2195,1595,2570,2511
VAIPE_P_61_5.jpg,54,0.772170842,1371,1453,1839,1920
VAIPE_P_61_5.jpg,55,0.602073193,1374,1455,1839,1921
VAIPE_P_161_6.jpg,26,0.88843447,309,629,397,838
VAIPE_P_161_6.jpg,91,0.87302655,320,240,409,410
VAIPE_P_161_6.jpg,34,0.585661054,300,424,403,627
VAIPE_P_161_6.jpg,105,0.279826522,301,424,401,625
VAIPE_P_58_0.jpg,79,0.886136591,1321,1488,1855,1866
VAIPE_P_58_0.jpg,64,0.878581166,1448,1801,1858,2205
VAIPE_P_58_0.jpg,64,0.864431679,997,1367,1398,1811
VAIPE_P_110_0.jpg,72,0.824118853,409,2357,772,2683
VAIPE_P_110_0.jpg,18,0.816830218,2081,1530,2675,1754
VAIPE_P_161_31.jpg,26,0.890363514,963,1930,1336,2310
VAIPE_P_161_31.jpg,105,0.84537828,1388,2524,1777,3027
VAIPE_P_161_31.jpg,107,0.769161165,1043,2502,1530,2828
VAIPE_P_51_8.jpg,28,0.875703394,1867,1220,2243,1591
VAIPE_P_51_8.jpg,28,0.872673869,2280,1326,2655,1691
VAIPE_P_145_3.jpg,43,0.928909659,1264,976,1936,1928
VAIPE_P_145_3.jpg,43,0.921999693,1594,751,2193,1694
VAIPE_P_145_3.jpg,89,0.90811646,2266,1401,3086,2014
VAIPE_P_145_3.jpg,89,0.898354053,2230,981,3102,1427
VAIPE_P_145_3.jpg,7,0.848635495,2252,1961,2643,2329
VAIPE_P_145_3.jpg,7,0.771070838,1589,2062,1978,2442
VAIPE_P_171_7.jpg,104,0.278200865,1309,1862,1690,2266
VAIPE_P_57_0.jpg,12,0.776085079,446,590,539,683
VAIPE_P_57_0.jpg,41,0.770829022,555,570,646,666
VAIPE_P_57_0.jpg,46,0.673216462,630,576,705,661
VAIPE_P_98_17.jpg,34,0.895490646,1064,1499,1466,2291
VAIPE_P_160_11.jpg,64,0.830030382,781,1961,1131,2337
VAIPE_P_160_11.jpg,64,0.776689947,948,2571,1316,2961
VAIPE_P_149_3.jpg,79,0.843327522,1305,2168,1897,2661
VAIPE_P_149_3.jpg,37,0.722808897,1642,1882,2028,2188
VAIPE_P_149_3.jpg,37,0.712936401,1208,1743,1626,2018
VAIPE_P_149_3.jpg,37,0.416732401,1649,1883,2022,2189
VAIPE_P_124_3.jpg,26,0.885993779,191,493,318,735
VAIPE_P_124_3.jpg,107,0.883865476,316,584,427,696
VAIPE_P_124_3.jpg,107,0.868992329,468,525,594,670
VAIPE_P_167_3.jpg,92,0.882575035,1676,790,2340,1354
VAIPE_P_167_3.jpg,1,0.847918034,1997,1014,2669,1515
VAIPE_P_32_7.jpg,26,0.871275842,1262,690,1629,1416
VAIPE_P_67_5.jpg,26,0.908363342,956,1517,1492,2354
VAIPE_P_67_5.jpg,26,0.897384763,1350,1586,2135,2000
VAIPE_P_109_2.jpg,10,0.92854023,802,2357,1745,3019
VAIPE_P_109_2.jpg,107,0.919227064,906,1738,1710,2146
VAIPE_P_109_2.jpg,10,0.904104829,1018,2110,2011,2557
VAIPE_P_53_2.jpg,107,0.876450181,1188,2336,1798,2948
VAIPE_P_53_2.jpg,107,0.824681401,498,2895,1071,3875
VAIPE_P_53_2.jpg,107,0.771253586,1447,1722,2301,2556
VAIPE_P_53_2.jpg,72,0.76448673,1634,3009,2129,3639
VAIPE_P_53_2.jpg,33,0.596182704,498,1806,1058,2322
VAIPE_P_52_1.jpg,107,0.922433436,1974,1048,2467,1516
VAIPE_P_52_1.jpg,43,0.874118328,1597,975,2039,1850
VAIPE_P_52_1.jpg,43,0.872660637,2089,1597,2918,2252
VAIPE_P_52_1.jpg,89,0.851787567,1433,1667,1870,2444
VAIPE_P_52_1.jpg,89,0.805852652,2299,1911,2998,2484
VAIPE_P_77_3.jpg,107,0.902933419,997,1243,1734,1808
VAIPE_P_77_3.jpg,26,0.88435334,910,916,1690,1522
VAIPE_P_77_3.jpg,107,0.845016301,680,2244,1702,3352
VAIPE_P_77_3.jpg,107,0.510308206,1150,1542,2167,2568
VAIPE_P_77_3.jpg,107,0.444132566,1148,1555,2153,2502
VAIPE_P_36_4.jpg,70,0.782022595,1685,1599,2354,2247
VAIPE_P_36_4.jpg,103,0.552810729,855,0,1397,195
VAIPE_P_93_7.jpg,10,0.91902107,1587,2046,2014,2869
VAIPE_P_93_7.jpg,107,0.904565632,1071,1455,1660,2014
VAIPE_P_93_7.jpg,107,0.9011392,1056,2152,1418,2857
VAIPE_P_93_7.jpg,107,0.889097512,923,1850,1591,2243
VAIPE_P_93_7.jpg,55,0.850741863,1559,1543,2007,1870
VAIPE_P_93_7.jpg,10,0.770889878,1416,2273,1755,3022
VAIPE_P_93_7.jpg,107,0.479225278,926,1828,1597,2239
VAIPE_P_164_12.jpg,2,0.909004807,1356,2524,1773,3274
VAIPE_P_164_12.jpg,2,0.8930462,1453,2920,2138,3521
VAIPE_P_164_12.jpg,104,0.871597886,1748,1668,2133,2609
VAIPE_P_164_12.jpg,73,0.849212468,1747,2567,2092,2953
VAIPE_P_164_12.jpg,89,0.828332424,1436,1868,1781,2552
VAIPE_P_164_12.jpg,73,0.825402915,2067,1254,2551,1601
VAIPE_P_154_6.jpg,89,0.925986111,928,538,1584,1252
VAIPE_P_154_6.jpg,43,0.912916183,71,1203,885,1888
VAIPE_P_154_6.jpg,7,0.723734438,1064,1286,1411,1628
VAIPE_P_154_6.jpg,7,0.622001886,1361,2128,1693,2442
VAIPE_P_154_6.jpg,43,0.559416234,995,1661,1863,2229
VAIPE_P_154_6.jpg,43,0.519619167,1001,1658,1870,2227
VAIPE_P_19_8.jpg,107,0.898032188,1683,413,2511,1106
VAIPE_P_19_8.jpg,107,0.897003651,2269,1570,2817,2121
VAIPE_P_19_8.jpg,64,0.87094444,3074,1170,3684,1774
VAIPE_P_19_8.jpg,107,0.658845425,1748,2153,2190,2624
VAIPE_P_19_8.jpg,107,0.640665889,2785,388,3216,825
VAIPE_P_76_3.jpg,36,0.897376776,838,2399,1178,2747
VAIPE_P_76_3.jpg,51,0.891875088,1712,1657,2035,1992
VAIPE_P_76_3.jpg,51,0.891409457,1099,2656,1443,3008
VAIPE_P_76_3.jpg,87,0.887553632,1140,2263,1637,2690
VAIPE_P_40_6.jpg,107,0.896059513,1074,1988,1699,2551
VAIPE_P_40_6.jpg,107,0.888263524,653,1814,1178,2506
