image_name,class_id,confidence_score,x_min,y_min,x_max,y_max
VAIPE_P_1_1.jpg,107,0.8802738785743713,2012,315,2554,1436
VAIPE_P_1_1.jpg,107,0.8620908260345459,1111,738,1663,1368
VAIPE_P_1_1.jpg,107,0.8531956672668457,2869,987,3468,1617
VAIPE_P_1_1.jpg,107,0.8293189406394958,1846,2383,2287,2886
VAIPE_P_1_1.jpg,107,0.7218897342681885,1290,1662,1762,2176
VAIPE_P_10_0.jpg,54,0.8919091820716858,966,1563,1576,2142
VAIPE_P_10_1.jpg,107,0.9149178862571716,1307,1669,1695,2322
VAIPE_P_10_1.jpg,107,0.9111705422401428,1016,1906,1337,2700
VAIPE_P_10_1.jpg,107,0.9099874496459961,1511,1751,1918,2442
VAIPE_P_10_1.jpg,107,0.8850740194320679,1326,2389,1681,3217
VAIPE_P_10_1.jpg,107,0.8658937811851501,585,1259,1212,1877
VAIPE_P_10_2.jpg,107,0.8733469247817993,375,1870,1246,2787
VAIPE_P_10_2.jpg,107,0.8163329362869263,1494,2196,2157,2668
VAIPE_P_10_2.jpg,107,0.794182300567627,1202,2455,1691,3094
VAIPE_P_10_2.jpg,107,0.6198417544364929,1116,1920,1471,2260
VAIPE_P_100_0.jpg,107,0.9163888692855835,1146,2353,1788,2976
VAIPE_P_100_0.jpg,107,0.9132843017578125,922,1913,1612,2460
VAIPE_P_100_0.jpg,107,0.8967589139938354,1088,1526,2015,1949
VAIPE_P_100_0.jpg,107,0.8901122212409973,1723,1856,2524,2619
VAIPE_P_100_1.jpg,107,0.8881893157958984,1563,1981,1920,2614
VAIPE_P_100_1.jpg,107,0.8718286752700806,698,2144,1680,2691
VAIPE_P_100_1.jpg,107,0.8445648550987244,911,2516,1399,3020
VAIPE_P_100_1.jpg,107,0.8038615584373474,1745,1828,2146,2424
VAIPE_P_100_1.jpg,107,0.5808828473091125,1272,1668,1708,2234
VAIPE_P_100_1.jpg,107,0.5549398064613342,914,1847,1310,2223
VAIPE_P_100_1.jpg,107,0.4723873734474182,912,1850,1308,2214
VAIPE_P_100_2.jpg,107,0.7892488837242126,1405,2021,1656,2501
VAIPE_P_100_2.jpg,107,0.6361875534057617,1056,2092,1445,2468
VAIPE_P_100_2.jpg,107,0.615135669708252,1308,2658,1715,3063
VAIPE_P_100_2.jpg,107,0.39334213733673096,1306,2659,1710,3056
VAIPE_P_100_2.jpg,107,0.3838861882686615,1091,2451,1429,2798
VAIPE_P_100_2.jpg,107,0.3711201548576355,1697,2471,2225,2976
VAIPE_P_100_2.jpg,107,0.34222298860549927,1091,2453,1432,2798
VAIPE_P_100_3.jpg,107,0.8418492674827576,2343,265,3363,1228
VAIPE_P_100_3.jpg,107,0.8284493088722229,1970,1653,2858,2940
VAIPE_P_100_3.jpg,107,0.8101706504821777,1011,379,2136,1321
VAIPE_P_100_3.jpg,107,0.8024564981460571,2584,1197,3298,1959
VAIPE_P_101_0.jpg,107,0.9108606576919556,437,611,1367,1355
VAIPE_P_101_0.jpg,107,0.9079819917678833,682,1310,1480,1896
VAIPE_P_101_0.jpg,107,0.8878548741340637,437,2039,1420,2639
VAIPE_P_102_0.jpg,107,0.8825214505195618,1143,1621,2144,2060
VAIPE_P_102_0.jpg,107,0.8142517805099487,779,2187,1760,2673
VAIPE_P_102_0.jpg,107,0.5191128849983215,788,2191,1753,2668
VAIPE_P_103_0.jpg,107,0.9439053535461426,1492,2141,2309,2697
VAIPE_P_103_0.jpg,107,0.9302287101745605,548,2306,1343,2981
VAIPE_P_103_0.jpg,30,0.8603782653808594,1252,2841,1602,3197
VAIPE_P_103_1.jpg,107,0.9229884743690491,2148,1954,2834,2469
VAIPE_P_103_1.jpg,107,0.9209796190261841,3165,1436,3889,2023
VAIPE_P_103_1.jpg,30,0.9073285460472107,2874,1490,3176,1777
VAIPE_P_103_2.jpg,107,0.9331832528114319,2581,1025,3268,1527
VAIPE_P_103_2.jpg,107,0.8835818767547607,2089,1531,2632,2145
VAIPE_P_103_2.jpg,30,0.7523189783096313,2580,1393,2868,1670
VAIPE_P_103_2.jpg,107,0.48251867294311523,2583,1392,2868,1670
VAIPE_P_103_3.jpg,107,0.9082992076873779,1018,2023,1655,2512
VAIPE_P_103_3.jpg,107,0.9006183743476868,1962,2272,2561,2905
VAIPE_P_103_3.jpg,30,0.8228586912155151,1159,2518,1448,2805
VAIPE_P_103_4.jpg,107,0.926891028881073,943,2102,1518,2728
VAIPE_P_103_4.jpg,107,0.8742853403091431,1592,1650,2183,2218
VAIPE_P_103_4.jpg,107,0.25595104694366455,0,2086,152,3205
VAIPE_P_103_5.jpg,107,0.938383936882019,1273,2839,1839,3423
VAIPE_P_103_5.jpg,107,0.920478105545044,1490,3032,2079,3634
VAIPE_P_103_5.jpg,30,0.8538047075271606,1471,2457,1748,2735
VAIPE_P_103_6.jpg,107,0.9312016367912292,3064,575,3883,1223
VAIPE_P_103_6.jpg,107,0.9218719601631165,2226,1044,3071,1703
VAIPE_P_103_6.jpg,30,0.8471654057502747,3298,1198,3654,1550
VAIPE_P_103_7.jpg,107,0.9061261415481567,1530,2445,1888,2984
VAIPE_P_103_7.jpg,107,0.8914845585823059,1309,2189,1815,2545
VAIPE_P_103_8.jpg,107,0.8756910562515259,1286,625,2044,1598
VAIPE_P_103_8.jpg,107,0.7668278813362122,1260,1506,1640,2023
VAIPE_P_103_8.jpg,107,0.6883775591850281,1527,1470,2041,1973
VAIPE_P_103_8.jpg,107,0.6432759165763855,1036,2159,1385,2510
VAIPE_P_103_8.jpg,107,0.5166652798652649,1536,1469,2043,1977
VAIPE_P_103_9.jpg,107,0.8713349103927612,1753,543,2440,1048
VAIPE_P_103_9.jpg,30,0.829321026802063,2152,1903,2546,2320
VAIPE_P_103_9.jpg,30,0.7659002542495728,1276,2500,1695,2960
VAIPE_P_103_9.jpg,107,0.7238037586212158,2558,1131,3255,1791
VAIPE_P_103_9.jpg,107,0.5703748464584351,1040,1375,1628,1833
VAIPE_P_103_9.jpg,107,0.5084716081619263,1679,1125,2215,1543
VAIPE_P_103_9.jpg,107,0.47279536724090576,1675,1121,2217,1548
VAIPE_P_104_0.jpg,79,0.8784009218215942,1380,1176,1917,1521
VAIPE_P_104_0.jpg,65,0.8520976901054382,1525,2031,1911,2436
VAIPE_P_104_0.jpg,65,0.8318708539009094,730,1605,1100,1983
VAIPE_P_104_1.jpg,79,0.900205135345459,1411,1953,1900,2495
VAIPE_P_104_1.jpg,65,0.8430393934249878,1543,1383,1955,1812
VAIPE_P_104_1.jpg,65,0.8294698596000671,958,1759,1352,2169
VAIPE_P_104_2.jpg,107,0.8838145732879639,897,765,1699,1526
VAIPE_P_104_2.jpg,107,0.8710042834281921,1926,2358,2458,2930
VAIPE_P_104_2.jpg,107,0.8684331774711609,1596,1817,2016,2258
VAIPE_P_104_2.jpg,107,0.8585350513458252,2575,1183,3000,1611
VAIPE_P_104_2.jpg,107,0.8157221078872681,2073,212,2709,914
VAIPE_P_104_2.jpg,107,0.5314939022064209,2847,2101,3398,2662
VAIPE_P_104_3.jpg,107,0.9238743185997009,1238,1513,2056,2175
VAIPE_P_104_3.jpg,107,0.921258270740509,2231,546,2919,1153
VAIPE_P_104_3.jpg,107,0.8765532970428467,902,409,1516,1038
VAIPE_P_104_3.jpg,107,0.8354405164718628,2776,1188,3657,2056
VAIPE_P_104_4.jpg,107,0.8575994372367859,505,1079,1294,1883
VAIPE_P_104_4.jpg,107,0.8083189725875854,2589,671,3868,1677
VAIPE_P_104_4.jpg,107,0.5688163042068481,1786,1321,2355,1971
VAIPE_P_104_4.jpg,107,0.5055949687957764,2352,1962,3042,2746
VAIPE_P_104_4.jpg,107,0.4188983738422394,2351,1959,3041,2751
VAIPE_P_104_4.jpg,107,0.36258095502853394,1781,1316,2363,1978
VAIPE_P_105_0.jpg,2,0.9082589745521545,1802,978,2301,1859
VAIPE_P_105_0.jpg,2,0.9053378701210022,1036,1728,1916,2176
VAIPE_P_105_0.jpg,19,0.8855758905410767,804,747,1779,1396
VAIPE_P_105_0.jpg,19,0.8738694190979004,313,639,742,1651
VAIPE_P_105_1.jpg,2,0.9114579558372498,1030,1494,1797,2156
VAIPE_P_105_1.jpg,2,0.9087314009666443,233,1171,684,1975
VAIPE_P_105_1.jpg,74,0.7390463352203369,2325,2110,2706,2396
VAIPE_P_105_1.jpg,74,0.6571779251098633,2631,1790,2948,2152
VAIPE_P_105_1.jpg,107,0.6281802654266357,471,2528,1465,2971
VAIPE_P_105_1.jpg,107,0.5552735328674316,1847,1733,2218,2002
VAIPE_P_105_1.jpg,19,0.44114527106285095,1792,2503,2366,3440
VAIPE_P_105_1.jpg,107,0.3806183934211731,1780,2489,2367,3448
VAIPE_P_105_1.jpg,107,0.3684942126274109,232,1170,676,1969
VAIPE_P_106_0.jpg,107,0.9169976711273193,1216,1908,1914,2411
VAIPE_P_106_0.jpg,103,0.7323060035705566,914,2153,1473,2655
VAIPE_P_106_1.jpg,107,0.9210213422775269,444,2124,1114,2943
VAIPE_P_106_1.jpg,103,0.8906664252281189,1023,1662,1591,2262
VAIPE_P_106_2.jpg,103,0.8971044421195984,865,1991,1429,2493
VAIPE_P_106_2.jpg,107,0.8267284035682678,997,2236,1745,2842
VAIPE_P_106_3.jpg,107,0.923194408416748,632,1687,1253,2418
VAIPE_P_106_3.jpg,103,0.8673133850097656,1062,1964,1527,2582
VAIPE_P_106_4.jpg,103,0.768407940864563,1817,1787,2023,2113
VAIPE_P_106_4.jpg,107,0.6818913817405701,2253,2706,2483,3175
VAIPE_P_106_4.jpg,107,0.67496657371521,2259,2713,2480,3172
VAIPE_P_106_5.jpg,103,0.8735181093215942,1515,2240,2042,2622
VAIPE_P_106_5.jpg,107,0.8188736438751221,873,2193,1524,2622
VAIPE_P_106_6.jpg,107,0.9069597721099854,852,1719,1418,2344
VAIPE_P_106_6.jpg,103,0.8801658749580383,1225,1887,1721,2408
VAIPE_P_106_6.jpg,103,0.2636188268661499,838,1724,1481,2362
VAIPE_P_106_7.jpg,107,0.8970752954483032,896,2033,1468,2695
VAIPE_P_106_7.jpg,103,0.8804745674133301,1048,2521,1579,3053
VAIPE_P_106_8.jpg,107,0.9138372540473938,800,2614,1538,3277
VAIPE_P_106_8.jpg,103,0.884372889995575,1117,2368,1645,2901
VAIPE_P_106_9.jpg,107,0.8923258781433105,2386,1282,3124,1908
VAIPE_P_106_9.jpg,107,0.8888306021690369,1269,407,1879,1161
VAIPE_P_106_9.jpg,107,0.8763135671615601,1786,1458,2322,2622
VAIPE_P_106_9.jpg,107,0.8193798661231995,2068,504,2460,929
VAIPE_P_106_9.jpg,107,0.6340996623039246,2697,269,3123,710
VAIPE_P_107_0.jpg,51,0.9152564406394958,1488,1567,1947,1995
VAIPE_P_107_0.jpg,107,0.9128679633140564,878,2684,1560,3317
VAIPE_P_107_0.jpg,51,0.9012236595153809,1555,1990,2005,2415
VAIPE_P_107_0.jpg,107,0.8951971530914307,502,1665,1263,2060
VAIPE_P_107_0.jpg,107,0.8739633560180664,1071,2017,1777,2683
VAIPE_P_107_0.jpg,107,0.8224913477897644,882,2277,1630,2960
VAIPE_P_107_1.jpg,107,0.9141026139259338,1655,1829,2480,2570
VAIPE_P_107_1.jpg,107,0.9029330015182495,1799,987,2253,1898
VAIPE_P_107_1.jpg,107,0.9007477164268494,463,1984,1029,2804
VAIPE_P_107_1.jpg,107,0.886759340763092,1442,1144,1876,1954
VAIPE_P_107_1.jpg,51,0.831044614315033,727,1332,1259,1844
VAIPE_P_107_1.jpg,51,0.7495789527893066,1513,2387,2026,2881
VAIPE_P_107_2.jpg,107,0.8847501873970032,1752,959,2309,1649
VAIPE_P_107_2.jpg,107,0.88064044713974,2761,746,3417,1429
VAIPE_P_107_2.jpg,107,0.8429732918739319,2013,437,2347,796
VAIPE_P_107_2.jpg,107,0.801912784576416,1283,1688,2293,2371
VAIPE_P_107_2.jpg,107,0.7831870317459106,1167,637,1502,963
VAIPE_P_107_3.jpg,26,0.9244880080223083,517,1211,1093,1789
VAIPE_P_107_3.jpg,107,0.8717777132987976,1120,1006,1456,1340
VAIPE_P_107_3.jpg,107,0.85783451795578,760,703,1117,1192
VAIPE_P_107_3.jpg,107,0.854506254196167,871,1207,1207,1535
VAIPE_P_107_3.jpg,107,0.8221678137779236,1144,1362,1498,1855
VAIPE_P_107_3.jpg,107,0.8016147017478943,730,1753,1319,2072
VAIPE_P_107_4.jpg,107,0.8828861117362976,1134,1850,1646,2367
VAIPE_P_107_4.jpg,26,0.8611183166503906,814,1279,1279,1533
VAIPE_P_107_4.jpg,26,0.85102778673172,1017,1590,1683,1936
VAIPE_P_107_4.jpg,107,0.8408374786376953,798,2225,1355,2691
VAIPE_P_107_4.jpg,107,0.5669173002243042,1643,1773,1909,2031
VAIPE_P_108_0.jpg,8,0.8627694249153137,970,2481,1520,2739
VAIPE_P_108_1.jpg,107,0.9112775921821594,1111,367,1844,1011
VAIPE_P_108_1.jpg,107,0.9067779779434204,2348,488,2809,926
VAIPE_P_108_1.jpg,107,0.8989705443382263,2370,1829,3026,2511
VAIPE_P_108_1.jpg,107,0.8744861483573914,2106,1251,2532,1701
VAIPE_P_108_1.jpg,107,0.853233814239502,1247,1845,2031,2384
VAIPE_P_108_2.jpg,107,0.8923428058624268,1582,1820,2331,2610
VAIPE_P_108_2.jpg,107,0.8677935004234314,486,1419,1074,1982
VAIPE_P_108_2.jpg,107,0.864097535610199,1486,754,2080,1365
VAIPE_P_108_2.jpg,107,0.7166333198547363,1065,1293,1628,1858
VAIPE_P_108_2.jpg,107,0.6388183236122131,2116,736,2880,1481
VAIPE_P_108_2.jpg,107,0.39906904101371765,2658,1461,3320,2113
VAIPE_P_108_2.jpg,107,0.30694127082824707,2115,724,2877,1476
VAIPE_P_108_3.jpg,107,0.9111891388893127,753,365,1285,890
VAIPE_P_108_3.jpg,107,0.8288525938987732,287,340,593,635
VAIPE_P_108_3.jpg,107,0.4010763466358185,551,1025,713,1366
VAIPE_P_108_3.jpg,107,0.3064121603965759,551,1029,714,1361
VAIPE_P_109_0.jpg,10,0.940356969833374,677,2406,1747,2937
VAIPE_P_109_0.jpg,107,0.89650958776474,1143,1704,1808,2518
VAIPE_P_109_1.jpg,10,0.941132128238678,1285,2492,1967,2886
VAIPE_P_109_1.jpg,107,0.8837698101997375,1073,2085,1651,2483
VAIPE_P_109_2.jpg,10,0.9285402297973633,802,2357,1745,3019
VAIPE_P_109_2.jpg,107,0.9192272424697876,906,1738,1710,2146
VAIPE_P_109_2.jpg,10,0.9041048288345337,1018,2110,2011,2557
VAIPE_P_109_3.jpg,10,0.9037990570068359,1082,1899,1503,2601
VAIPE_P_109_3.jpg,107,0.899278998374939,1228,1372,1705,1890
VAIPE_P_109_4.jpg,10,0.9229447841644287,888,1904,1607,2236
VAIPE_P_109_4.jpg,107,0.906730592250824,1044,1583,1607,1925
VAIPE_P_109_4.jpg,10,0.3441134989261627,980,1586,1593,2069
VAIPE_P_109_5.jpg,10,0.9296982884407043,1754,1745,2131,2367
VAIPE_P_109_5.jpg,10,0.9283891320228577,1561,2450,2257,2725
VAIPE_P_109_5.jpg,107,0.9154607057571411,1421,1747,1784,2259
VAIPE_P_109_6.jpg,107,0.7856740355491638,1898,1221,2166,1626
VAIPE_P_109_6.jpg,107,0.7258066534996033,1629,1572,2055,1822
VAIPE_P_109_6.jpg,107,0.6573712229728699,2175,1219,2522,1557
VAIPE_P_109_6.jpg,107,0.6083118319511414,2174,1581,2529,1922
VAIPE_P_109_6.jpg,107,0.5612429976463318,1423,1292,1776,1633
VAIPE_P_109_7.jpg,107,0.8488374948501587,1732,657,2229,1249
VAIPE_P_109_7.jpg,107,0.8396580815315247,1484,84,1921,604
VAIPE_P_109_7.jpg,107,0.8338541388511658,1914,2229,2654,3024
VAIPE_P_109_7.jpg,107,0.8120092749595642,2129,1422,2561,1907
VAIPE_P_109_7.jpg,107,0.7297084927558899,2612,841,3490,1569
VAIPE_P_109_7.jpg,107,0.49118125438690186,2612,848,3478,1568
VAIPE_P_109_8.jpg,107,0.9212424755096436,387,1853,1183,2630
VAIPE_P_109_8.jpg,107,0.9158773422241211,1111,1304,1861,2027
VAIPE_P_109_8.jpg,107,0.9109864830970764,670,3047,1468,3880
VAIPE_P_109_8.jpg,107,0.9087583422660828,1121,1991,1802,2736
VAIPE_P_109_8.jpg,107,0.6516247391700745,1679,2292,2122,2784
VAIPE_P_109_8.jpg,107,0.40265485644340515,1684,2297,2121,2778
VAIPE_P_11_0.jpg,54,0.905622124671936,1061,1988,1588,2500
VAIPE_P_11_1.jpg,107,0.9111219048500061,1215,2627,1851,2950
VAIPE_P_11_1.jpg,107,0.8931798338890076,1448,1823,1721,2233
VAIPE_P_11_1.jpg,107,0.8726617693901062,1237,2243,1983,2632
VAIPE_P_11_1.jpg,107,0.7894913554191589,1069,1895,1463,2282
VAIPE_P_11_1.jpg,107,0.6982377171516418,803,2350,1250,2798
VAIPE_P_11_1.jpg,107,0.3958147168159485,801,2353,1247,2800
VAIPE_P_11_2.jpg,107,0.8911704421043396,1643,1102,2338,2008
VAIPE_P_11_2.jpg,107,0.8739455938339233,1173,49,1949,1102
VAIPE_P_11_2.jpg,107,0.8156409859657288,868,2150,1492,2790
VAIPE_P_11_2.jpg,107,0.8149105310440063,2562,749,3133,1310
VAIPE_P_11_2.jpg,107,0.6395718455314636,2258,1886,2968,2960
VAIPE_P_11_3.jpg,107,0.9070727825164795,575,850,1121,1416
VAIPE_P_11_3.jpg,107,0.8764652013778687,301,459,616,761
VAIPE_P_11_3.jpg,107,0.6845368146896362,796,143,1131,538
VAIPE_P_11_3.jpg,107,0.634090006351471,797,147,1126,536
VAIPE_P_110_0.jpg,72,0.8241187334060669,409,2357,772,2683
VAIPE_P_110_0.jpg,107,0.8168302178382874,2081,1530,2675,1754
VAIPE_P_110_1.jpg,107,0.8643951416015625,1167,2486,1648,3129
VAIPE_P_110_2.jpg,107,0.882438600063324,1310,2065,2376,2622
VAIPE_P_110_2.jpg,107,0.5557616353034973,1508,1931,1875,2109
VAIPE_P_110_2.jpg,72,0.3720557689666748,1513,1930,1872,2108
VAIPE_P_110_3.jpg,107,0.8849970698356628,1625,1732,2409,2600
VAIPE_P_110_3.jpg,72,0.8396987318992615,934,1873,1249,2349
VAIPE_P_110_4.jpg,107,0.8718023896217346,915,2344,2389,3205
VAIPE_P_110_5.jpg,72,0.9033659100532532,914,2221,1246,2752
VAIPE_P_110_5.jpg,107,0.8189599514007568,1297,1772,1897,2916
VAIPE_P_110_6.jpg,107,0.8897868990898132,1334,2266,2177,3315
VAIPE_P_110_7.jpg,107,0.8228329420089722,1406,2276,2095,3234
VAIPE_P_110_8.jpg,107,0.7914443612098694,923,1571,1584,1980
VAIPE_P_110_9.jpg,107,0.7312737703323364,1297,1872,1630,2710
VAIPE_P_110_9.jpg,107,0.6986172199249268,1287,1884,1625,2708
VAIPE_P_110_9.jpg,72,0.39537280797958374,1621,2143,1787,2514
VAIPE_P_110_10.jpg,107,0.8670693039894104,1489,1910,2807,2456
VAIPE_P_110_10.jpg,72,0.836987316608429,1333,2268,1857,2730
VAIPE_P_110_11.jpg,107,0.763823390007019,1025,1501,1706,1947
VAIPE_P_110_12.jpg,107,0.8889433741569519,1893,526,2779,1045
VAIPE_P_110_12.jpg,107,0.885435163974762,2332,1806,2819,2305
VAIPE_P_110_12.jpg,107,0.8840673565864563,981,331,1638,1130
VAIPE_P_110_12.jpg,107,0.8444954752922058,1560,2287,2050,2825
VAIPE_P_110_12.jpg,107,0.8429362773895264,1645,1330,2104,1812
VAIPE_P_110_12.jpg,107,0.779310941696167,2803,1059,3295,1569
VAIPE_P_110_13.jpg,107,0.9042930006980896,2818,824,3666,1750
VAIPE_P_110_13.jpg,107,0.8574438095092773,2244,271,2798,843
VAIPE_P_110_13.jpg,107,0.8443641066551208,1231,756,1764,1303
VAIPE_P_110_13.jpg,107,0.8263341784477234,1797,1456,2232,1919
VAIPE_P_110_13.jpg,107,0.6040769815444946,2121,2371,2583,2853
VAIPE_P_110_14.jpg,107,0.9052727222442627,448,3166,1054,3674
VAIPE_P_110_14.jpg,107,0.8940090537071228,826,2810,1299,3432
VAIPE_P_110_14.jpg,107,0.8884510397911072,1401,2363,1988,2875
VAIPE_P_110_14.jpg,107,0.5704650282859802,707,2147,1254,2671
VAIPE_P_110_14.jpg,107,0.44801774621009827,705,2146,1255,2673
VAIPE_P_110_14.jpg,107,0.3058569133281708,0,3,175,222
VAIPE_P_110_14.jpg,107,0.2960934340953827,2,1,171,223
VAIPE_P_111_0.jpg,40,0.8905156254768372,1342,2046,1799,2508
VAIPE_P_111_0.jpg,40,0.8804017305374146,639,1949,1121,2409
VAIPE_P_111_1.jpg,40,0.8983051776885986,1654,1986,2106,2431
VAIPE_P_111_1.jpg,40,0.878404438495636,735,1353,1179,1792
VAIPE_P_112_0.jpg,19,0.8903192281723022,1598,454,2113,1092
VAIPE_P_112_0.jpg,59,0.8899704813957214,650,2825,1008,3170
VAIPE_P_112_0.jpg,19,0.8829481601715088,2084,973,2893,1453
VAIPE_P_112_0.jpg,73,0.8576611876487732,720,2248,1141,2554
VAIPE_P_112_0.jpg,59,0.8486547470092773,1043,2040,1370,2358
VAIPE_P_112_0.jpg,73,0.8205503225326538,783,2517,1202,2840
VAIPE_P_112_0.jpg,107,0.8164478540420532,279,1410,1105,1961
VAIPE_P_112_0.jpg,89,0.72658371925354,1273,1647,1872,2167
VAIPE_P_112_0.jpg,107,0.567283034324646,281,1413,1104,1965
VAIPE_P_112_1.jpg,19,0.9039121866226196,1537,2115,2279,2766
VAIPE_P_112_1.jpg,19,0.8934949040412903,674,1469,1359,2114
VAIPE_P_112_1.jpg,89,0.8474304676055908,1391,1488,2054,1914
VAIPE_P_112_1.jpg,59,0.809668242931366,1161,1790,1491,2114
VAIPE_P_112_1.jpg,59,0.6342265009880066,1556,1951,1896,2267
VAIPE_P_112_1.jpg,59,0.5430305600166321,1557,1949,1906,2266
VAIPE_P_112_2.jpg,19,0.8953903317451477,2027,1219,2654,2139
VAIPE_P_112_2.jpg,19,0.8856557607650757,247,2072,1317,2563
VAIPE_P_112_2.jpg,59,0.84537273645401,1287,1989,1698,2389
VAIPE_P_112_2.jpg,59,0.8164210915565491,1465,3223,1991,3773
VAIPE_P_112_2.jpg,89,0.7285913228988647,1145,1015,1657,1750
VAIPE_P_112_3.jpg,19,0.9108123183250427,1015,1213,1496,1950
VAIPE_P_112_3.jpg,19,0.9049590826034546,284,1281,1025,1847
VAIPE_P_112_3.jpg,89,0.9016052484512329,2201,2100,2839,2694
VAIPE_P_112_3.jpg,107,0.8929895162582397,1375,1327,1905,2133
VAIPE_P_112_3.jpg,59,0.8862194418907166,536,2480,889,2830
VAIPE_P_112_3.jpg,59,0.8666594624519348,1912,2022,2227,2339
VAIPE_P_112_3.jpg,73,0.7937037944793701,838,2201,1183,2584
VAIPE_P_112_3.jpg,73,0.786704957485199,1257,1962,1577,2349
VAIPE_P_113_0.jpg,64,0.8997547626495361,526,2076,939,2522
VAIPE_P_113_0.jpg,64,0.8948155045509338,140,1964,569,2423
VAIPE_P_113_0.jpg,79,0.8732547163963318,502,1605,1117,1948
VAIPE_P_113_0.jpg,31,0.7904049754142761,524,1915,883,2141
VAIPE_P_113_1.jpg,64,0.9248613119125366,1068,1462,1445,1870
VAIPE_P_113_1.jpg,31,0.9008244872093201,1041,1916,1324,2231
VAIPE_P_113_1.jpg,64,0.9006634950637817,1280,2056,1682,2442
VAIPE_P_113_1.jpg,79,0.8746887445449829,1657,1825,2091,2335
VAIPE_P_113_2.jpg,79,0.8650232553482056,666,2293,1235,2592
VAIPE_P_113_2.jpg,64,0.8294211030006409,1369,2191,1724,2561
VAIPE_P_113_2.jpg,31,0.8159211277961731,1672,2171,1953,2429
VAIPE_P_113_2.jpg,64,0.5793666839599609,853,1983,1214,2334
VAIPE_P_113_2.jpg,64,0.5721073150634766,852,1984,1210,2339
VAIPE_P_113_3.jpg,79,0.8704593777656555,1214,1789,1481,2264
VAIPE_P_113_3.jpg,64,0.8416600823402405,870,1870,1221,2219
VAIPE_P_113_3.jpg,64,0.8329777717590332,1454,1942,1797,2305
VAIPE_P_113_3.jpg,64,0.5405669808387756,1453,1946,1791,2298
VAIPE_P_113_4.jpg,64,0.8926653861999512,1170,2448,1709,2847
VAIPE_P_113_4.jpg,64,0.8823671936988831,1155,1964,1590,2437
VAIPE_P_113_5.jpg,64,0.8649895191192627,1382,1641,1717,1952
VAIPE_P_113_5.jpg,64,0.8581646084785461,1114,1769,1435,2040
VAIPE_P_113_5.jpg,79,0.855506956577301,1207,1412,1584,1750
VAIPE_P_113_6.jpg,64,0.8831530809402466,1162,1886,1555,2280
VAIPE_P_113_6.jpg,64,0.7262753844261169,966,2245,1361,2658
VAIPE_P_113_6.jpg,64,0.621783435344696,967,2246,1362,2655
VAIPE_P_113_7.jpg,79,0.8828042149543762,1412,1691,1847,2119
VAIPE_P_113_7.jpg,64,0.8403258919715881,1014,1831,1386,2196
