image_name,class_id,confidence_score,x_min,y_min,x_max,y_max
VAIPE_P_0_15.jpg,64,0.8871703743934631,1243,1331,1624,1678
VAIPE_P_0_15.jpg,64,0.7741875052452087,1821,1445,2204,1775
VAIPE_P_0_16.jpg,64,0.8826321959495544,1354,1427,1624,1660
VAIPE_P_0_16.jpg,64,0.876143753528595,1585,1759,1862,2011
VAIPE_P_0_17.jpg,107,0.8846741914749146,1262,2332,1441,2515
VAIPE_P_0_17.jpg,64,0.6554580330848694,1261,1932,1544,2196
VAIPE_P_0_17.jpg,64,0.5048639178276062,1959,2282,2274,2552
VAIPE_P_0_17.jpg,64,0.44957396388053894,1965,2286,2272,2550
VAIPE_P_0_17.jpg,64,0.3077804744243622,1262,1937,1542,2200
VAIPE_P_0_18.jpg,107,0.8742762207984924,1242,2949,1434,3140
VAIPE_P_0_18.jpg,64,0.7540485262870789,1925,2921,2258,3268
VAIPE_P_0_18.jpg,64,0.6507006287574768,1331,2125,1624,2390
VAIPE_P_0_18.jpg,64,0.5144995450973511,1335,2123,1622,2391
VAIPE_P_0_19.jpg,64,0.8859205842018127,2428,2456,2861,2832
VAIPE_P_0_19.jpg,64,0.8738724589347839,2363,1953,2744,2277
VAIPE_P_0_19.jpg,107,0.8139165639877319,771,2761,1057,3034
VAIPE_P_0_20.jpg,64,0.8613455891609192,1520,1065,1748,1300
VAIPE_P_0_20.jpg,64,0.8350093960762024,2191,1605,2438,1831
VAIPE_P_0_21.jpg,64,0.8876891136169434,1960,1927,2322,2246
VAIPE_P_0_21.jpg,64,0.8777393698692322,1303,1585,1608,1856
VAIPE_P_0_21.jpg,107,0.8152047991752625,940,1701,1139,1894
VAIPE_P_0_21.jpg,107,0.28155532479286194,939,1695,1138,1895
VAIPE_P_0_22.jpg,10,0.925037145614624,1020,2051,1560,2827
VAIPE_P_0_22.jpg,64,0.8781211972236633,1406,1297,1755,1635
VAIPE_P_0_22.jpg,64,0.8778464198112488,948,1241,1305,1586
VAIPE_P_0_23.jpg,64,0.790458083152771,1147,2418,1496,2729
VAIPE_P_0_23.jpg,64,0.5657011866569519,0,3212,59,3409
VAIPE_P_0_23.jpg,64,0.5313865542411804,1552,1788,1862,2089
VAIPE_P_0_23.jpg,64,0.491648405790329,1549,1786,1864,2090
VAIPE_P_0_24.jpg,10,0.9146728515625,1222,1585,1509,2062
VAIPE_P_0_24.jpg,64,0.7285494208335876,1780,1833,2040,2044
VAIPE_P_0_24.jpg,64,0.642482578754425,1628,2002,1876,2238
VAIPE_P_0_24.jpg,64,0.3139861822128296,1624,1989,1873,2249
VAIPE_P_0_25.jpg,64,0.8840829730033875,1718,1898,2086,2233
VAIPE_P_0_25.jpg,64,0.8804781436920166,1403,1719,1749,2048
VAIPE_P_0_25.jpg,107,0.8763640522956848,1171,1886,1420,2137
VAIPE_P_0_26.jpg,107,0.9103429913520813,1788,2507,1982,2703
VAIPE_P_0_26.jpg,64,0.8737061619758606,1976,2173,2226,2435
VAIPE_P_0_26.jpg,64,0.8508501648902893,2396,2384,2627,2649
VAIPE_P_0_27.jpg,107,0.8818708062171936,1004,2158,1181,2340
VAIPE_P_0_27.jpg,64,0.8033832311630249,2437,1806,2719,2048
VAIPE_P_0_27.jpg,64,0.7467279434204102,953,1847,1232,2101
VAIPE_P_0_28.jpg,64,0.7679139375686646,1520,1931,1815,2211
VAIPE_P_0_28.jpg,64,0.6411073207855225,1601,2623,1938,2939
VAIPE_P_0_28.jpg,107,0.29946842789649963,0,3643,162,3890
VAIPE_P_0_29.jpg,107,0.9344358444213867,399,723,582,932
VAIPE_P_0_29.jpg,107,0.919966995716095,276,671,475,859
VAIPE_P_0_29.jpg,107,0.8445117473602295,397,558,682,715
VAIPE_P_0_30.jpg,107,0.8948926329612732,495,539,654,694
VAIPE_P_0_30.jpg,107,0.8879425525665283,319,831,488,1000
VAIPE_P_0_30.jpg,107,0.846405565738678,342,669,569,770
VAIPE_P_0_31.jpg,107,0.8906621932983398,408,218,492,303
VAIPE_P_0_31.jpg,107,0.8861653208732605,367,329,474,410
VAIPE_P_0_31.jpg,107,0.8719815611839294,230,416,317,499
VAIPE_P_0_31.jpg,107,0.86207515001297,652,488,784,620
VAIPE_P_0_32.jpg,107,0.9016817212104797,2164,2190,2821,2894
VAIPE_P_0_32.jpg,64,0.8721578121185303,776,482,1438,1058
VAIPE_P_0_32.jpg,107,0.8574060797691345,1770,266,2667,834
VAIPE_P_0_32.jpg,107,0.8077936172485352,1538,1244,2007,1726
VAIPE_P_0_32.jpg,107,0.6902381777763367,2214,1113,2680,1600
VAIPE_P_1_0.jpg,107,0.8890810012817383,1491,1961,2024,2482
VAIPE_P_1_1.jpg,107,0.9057886600494385,1462,1005,1988,1521
VAIPE_P_1_1.jpg,46,0.8435399532318115,1975,1832,2238,2087
VAIPE_P_1_1.jpg,37,0.8422552943229675,2259,1288,2501,1668
VAIPE_P_1_2.jpg,107,0.8900866508483887,1189,1546,1796,2149
VAIPE_P_1_3.jpg,107,0.8768077492713928,1203,938,1779,1508
VAIPE_P_1_3.jpg,46,0.8682831525802612,1714,963,1979,1245
VAIPE_P_1_3.jpg,37,0.7471778988838196,1989,1083,2397,1357
VAIPE_P_1_4.jpg,107,0.8776230216026306,1432,2172,2156,2902
VAIPE_P_1_5.jpg,107,0.789827823638916,1959,1294,2328,1641
VAIPE_P_1_6.jpg,107,0.8944725394248962,505,1593,1159,2237
VAIPE_P_1_6.jpg,46,0.8681393265724182,1503,1986,1845,2302
VAIPE_P_1_7.jpg,107,0.8915651440620422,1455,1643,2040,2224
VAIPE_P_1_7.jpg,46,0.8849868774414062,1086,1765,1370,2052
VAIPE_P_1_8.jpg,107,0.8623874187469482,1910,1264,2611,1924
VAIPE_P_1_9.jpg,107,0.8751543164253235,1734,1671,2157,2085
VAIPE_P_1_10.jpg,107,0.8546165823936462,1991,1481,2345,1818
VAIPE_P_1_11.jpg,107,0.8751475811004639,1097,1460,1750,2078
VAIPE_P_1_11.jpg,46,0.8647306561470032,1720,2486,2058,2789
VAIPE_P_1_12.jpg,107,0.9023433327674866,974,1775,1578,2380
VAIPE_P_1_12.jpg,46,0.9014642834663391,1056,1501,1372,1786
VAIPE_P_1_13.jpg,107,0.907752513885498,2146,1286,2803,1930
VAIPE_P_1_13.jpg,46,0.8304210305213928,1355,1042,1720,1420
VAIPE_P_1_13.jpg,37,0.8121090531349182,1596,1692,1924,2207
VAIPE_P_1_14.jpg,107,0.8990167379379272,1385,936,2103,1623
VAIPE_P_1_15.jpg,107,0.9122646450996399,1394,1039,2017,1640
VAIPE_P_1_15.jpg,37,0.8032878041267395,2253,889,2527,1342
VAIPE_P_1_15.jpg,46,0.5522833466529846,2329,1727,2611,2011
VAIPE_P_1_16.jpg,107,0.9029988646507263,1344,1189,1947,1774
VAIPE_P_1_17.jpg,107,0.9034284949302673,1132,1743,1761,2355
VAIPE_P_1_18.jpg,46,0.8918953537940979,1347,1642,1644,1919
VAIPE_P_1_18.jpg,107,0.8461008667945862,740,1433,1316,2010
VAIPE_P_1_19.jpg,107,0.8899398446083069,1500,1587,2082,2162
VAIPE_P_1_19.jpg,46,0.878172755241394,1008,1858,1301,2145
VAIPE_P_1_20.jpg,107,0.8924006819725037,1745,1386,2320,1936
VAIPE_P_1_20.jpg,46,0.8811945915222168,1730,1190,2014,1453
VAIPE_P_1_20.jpg,37,0.8246003985404968,2046,948,2367,1365
VAIPE_P_1_21.jpg,107,0.902431070804596,1359,2035,2019,2701
VAIPE_P_1_21.jpg,46,0.8535540699958801,928,1579,1282,1905
VAIPE_P_1_22.jpg,107,0.8810459971427917,1146,1776,1698,2338
VAIPE_P_1_23.jpg,107,0.8868511319160461,2068,1209,2643,1756
VAIPE_P_1_23.jpg,37,0.7493630051612854,1747,1364,2063,1755
VAIPE_P_1_23.jpg,107,0.5884195566177368,2070,1000,2354,1266
VAIPE_P_1_23.jpg,107,0.3205968141555786,2070,1005,2348,1265
VAIPE_P_1_23.jpg,46,0.312685489654541,2072,1006,2356,1265
VAIPE_P_1_24.jpg,107,0.9160186052322388,1627,728,2253,1340
VAIPE_P_1_24.jpg,37,0.8365635871887207,1796,1719,2080,2166
VAIPE_P_1_24.jpg,46,0.7865458726882935,2266,1460,2564,1756
VAIPE_P_1_25.jpg,107,0.8669242858886719,1845,1137,2405,1673
VAIPE_P_1_26.jpg,107,0.9130674600601196,1032,2029,1677,2680
VAIPE_P_1_26.jpg,46,0.8223745822906494,1031,1511,1380,1846
VAIPE_P_1_27.jpg,107,0.8758678436279297,1150,1750,1714,2335
VAIPE_P_1_28.jpg,107,0.8738456964492798,1695,907,2410,1585
VAIPE_P_1_29.jpg,107,0.910143256187439,1777,1020,2355,1590
VAIPE_P_1_29.jpg,46,0.88834547996521,2338,1941,2634,2226
VAIPE_P_1_29.jpg,37,0.6749131083488464,1365,1724,1782,2134
VAIPE_P_1_30.jpg,107,0.9043003916740417,1435,1161,2114,1818
VAIPE_P_1_31.jpg,107,0.9142702221870422,1373,1445,1976,2066
VAIPE_P_1_31.jpg,46,0.8227301239967346,934,1891,1280,2225
VAIPE_P_1_32.jpg,107,0.8769195079803467,1247,2286,1746,2790
VAIPE_P_1_33.jpg,107,0.8989782929420471,587,1746,1266,2426
VAIPE_P_1_33.jpg,46,0.8411911725997925,1544,1916,1898,2245
VAIPE_P_1_34.jpg,107,0.8774413466453552,1691,1136,2287,1697
VAIPE_P_1_35.jpg,107,0.9088620543479919,1503,1235,2120,1839
VAIPE_P_1_35.jpg,46,0.8530123233795166,2242,940,2556,1242
VAIPE_P_1_35.jpg,37,0.8261014223098755,2445,1565,2728,2001
VAIPE_P_1_36.jpg,107,0.8887540698051453,1672,1185,2222,1715
VAIPE_P_1_36.jpg,46,0.8668703436851501,1652,1659,1927,1924
VAIPE_P_1_36.jpg,37,0.6862726211547852,2092,1009,2517,1286
VAIPE_P_1_36.jpg,37,0.46561044454574585,2089,1007,2520,1287
VAIPE_P_1_37.jpg,107,0.8966004848480225,1116,1890,1790,2559
VAIPE_P_1_38.jpg,107,0.8863484263420105,1609,2227,2093,2697
VAIPE_P_1_39.jpg,107,0.8994012475013733,884,1599,1624,2350
VAIPE_P_1_40.jpg,107,0.9061105847358704,862,1965,1373,2767
VAIPE_P_1_40.jpg,107,0.9008625149726868,805,2836,1620,3428
VAIPE_P_1_40.jpg,107,0.8704903721809387,1335,2378,1829,2892
VAIPE_P_1_40.jpg,107,0.8664841055870056,1159,2677,1624,3059
VAIPE_P_1_40.jpg,107,0.854250967502594,1835,1312,2441,2154
VAIPE_P_1_40.jpg,107,0.8295007348060608,1218,2135,1519,2434
VAIPE_P_1_40.jpg,107,0.46674588322639465,1220,2124,1520,2438
VAIPE_P_10_0.jpg,56,0.8247430920600891,727,1803,1570,2495
VAIPE_P_100_0.jpg,92,0.8740843534469604,1515,2042,2288,2734
VAIPE_P_100_0.jpg,107,0.827210545539856,1228,1737,1706,2096
VAIPE_P_100_1.jpg,92,0.8744164109230042,1174,1843,2015,2424
VAIPE_P_100_2.jpg,107,0.8291451334953308,1299,1970,1840,2286
VAIPE_P_100_3.jpg,92,0.8721100687980652,795,2095,1810,2722
VAIPE_P_100_3.jpg,1,0.8533790111541748,1081,1406,1838,2236
VAIPE_P_100_4.jpg,107,0.8400055170059204,1326,2029,1662,2483
VAIPE_P_100_5.jpg,92,0.8681768774986267,936,1691,1883,2254
VAIPE_P_100_6.jpg,107,0.9029523134231567,1535,246,2195,1020
VAIPE_P_100_6.jpg,107,0.8927374482154846,3031,1286,3572,1812
VAIPE_P_100_6.jpg,107,0.8451787233352661,1732,1956,2418,2677
VAIPE_P_100_6.jpg,107,0.8370216488838196,1521,1217,2482,1587
VAIPE_P_100_7.jpg,107,0.9071410298347473,925,2243,1433,2742
VAIPE_P_100_7.jpg,107,0.8733271956443787,736,2717,1390,3105
VAIPE_P_100_7.jpg,107,0.866791844367981,1081,1843,1875,2432
VAIPE_P_100_7.jpg,107,0.7919171452522278,1372,1321,1691,1607
VAIPE_P_100_7.jpg,107,0.6996157169342041,1474,2334,2085,2844
VAIPE_P_100_7.jpg,107,0.6198272705078125,1102,1520,1718,1960
VAIPE_P_100_7.jpg,107,0.36032232642173767,1117,1525,1710,1960
VAIPE_P_1002_0.jpg,107,0.9158335328102112,134,2067,516,2657
VAIPE_P_1002_0.jpg,107,0.9133433699607849,652,1884,1148,2559
VAIPE_P_1002_0.jpg,107,0.8870511651039124,205,1717,950,2096
VAIPE_P_1002_0.jpg,107,0.8848661780357361,450,1957,871,2428
VAIPE_P_1009_0.jpg,107,0.9217317700386047,1363,2349,2140,2920
VAIPE_P_1009_0.jpg,107,0.8997630476951599,1061,2070,1496,2657
VAIPE_P_1009_0.jpg,107,0.8652764558792114,1250,1844,1717,2581
VAIPE_P_1013_0.jpg,89,0.9190186858177185,2268,1561,2684,2195
VAIPE_P_1013_0.jpg,107,0.8699087500572205,1893,971,2213,1293
VAIPE_P_1013_0.jpg,8,0.8523278832435608,2411,1093,2937,1372
VAIPE_P_1013_1.jpg,89,0.924721896648407,1626,1983,2125,2727
VAIPE_P_1013_1.jpg,8,0.9041432738304138,1601,1365,2147,1826
VAIPE_P_1013_1.jpg,107,0.8913193941116333,1098,1254,1463,1616
VAIPE_P_1013_2.jpg,89,0.909659743309021,2367,1323,2894,2084
VAIPE_P_1013_2.jpg,8,0.8855562210083008,2378,957,3006,1338
VAIPE_P_1013_2.jpg,107,0.881256639957428,1986,1094,2364,1479
VAIPE_P_1013_3.jpg,89,0.907963216304779,2025,703,2884,1117
VAIPE_P_1013_3.jpg,8,0.9075020551681519,2769,1774,3177,2439
VAIPE_P_1013_3.jpg,107,0.8663720488548279,2946,1293,3367,1689
VAIPE_P_1013_4.jpg,89,0.9150415658950806,2140,913,2803,1204
VAIPE_P_1013_4.jpg,8,0.8940497636795044,2604,1583,3107,1818
VAIPE_P_1013_4.jpg,107,0.8853565454483032,2102,1522,2416,1819
VAIPE_P_1013_5.jpg,89,0.9218316674232483,3103,996,3768,1752
VAIPE_P_1013_5.jpg,8,0.9024763703346252,1987,1349,2461,1954
VAIPE_P_1013_5.jpg,107,0.9001874923706055,2597,1224,3005,1613
VAIPE_P_1013_5.jpg,89,0.5905026793479919,335,2231,728,3096
VAIPE_P_1021_0.jpg,107,0.9317142963409424,1123,2376,1734,3219
VAIPE_P_1021_0.jpg,105,0.9149854183197021,748,2015,1195,3096
VAIPE_P_1021_1.jpg,107,0.6372528672218323,2179,2907,2738,3158
VAIPE_P_1021_1.jpg,107,0.5688530802726746,2238,2688,2697,2961
VAIPE_P_1021_1.jpg,107,0.4404822885990143,2180,2901,2731,3160
VAIPE_P_1021_1.jpg,107,0.3114914000034332,2221,2688,2697,2960
VAIPE_P_1021_2.jpg,107,0.9357642531394958,1316,1693,1915,2435
VAIPE_P_1021_2.jpg,105,0.8966403007507324,677,1891,1409,2786
VAIPE_P_1021_3.jpg,107,0.9091140627861023,1110,2688,1879,3062
VAIPE_P_1021_3.jpg,105,0.8852364420890808,1034,2382,1920,2738
VAIPE_P_1021_4.jpg,107,0.879043459892273,756,1987,1259,2622
VAIPE_P_1021_4.jpg,105,0.873512864112854,1158,1656,1584,2467
VAIPE_P_1024_0.jpg,2,0.9314889907836914,1684,1428,2267,1847
VAIPE_P_1024_0.jpg,107,0.9180220365524292,1907,1567,2512,2057
VAIPE_P_1024_0.jpg,107,0.915668785572052,1126,1359,1710,1938
VAIPE_P_1024_0.jpg,2,0.9030724167823792,1866,1010,2479,1358
VAIPE_P_1024_1.jpg,2,0.9336215853691101,942,1895,1620,2285
VAIPE_P_1024_1.jpg,107,0.9270915389060974,1503,1972,2143,2531
VAIPE_P_1024_1.jpg,2,0.9189334511756897,2100,1707,2489,2356
VAIPE_P_1024_1.jpg,107,0.9066862463951111,723,2096,1363,2674
VAIPE_P_1024_2.jpg,107,0.9200291633605957,955,2228,1687,2696
VAIPE_P_1024_2.jpg,2,0.9195424318313599,1534,1208,1996,1803
VAIPE_P_1024_2.jpg,2,0.9113291501998901,1273,608,1806,1215
VAIPE_P_1024_2.jpg,107,0.9066529273986816,662,855,1421,1399
VAIPE_P_1024_3.jpg,107,0.9350796937942505,1831,2353,2739,3097
VAIPE_P_1024_3.jpg,2,0.9243876338005066,1450,2600,2302,3293
VAIPE_P_1024_3.jpg,2,0.9137540459632874,1862,1570,2589,2147
VAIPE_P_1024_3.jpg,107,0.8990575075149536,10,2491,862,3079
VAIPE_P_1028_0.jpg,10,0.925914466381073,1389,2169,1805,2948
VAIPE_P_1028_0.jpg,10,0.9120418429374695,1092,2264,1515,3045
VAIPE_P_1028_1.jpg,10,0.9223610162734985,1084,1583,1434,2288
VAIPE_P_1028_1.jpg,10,0.9210253953933716,1481,2120,1894,2846
VAIPE_P_103_0.jpg,107,0.866331934928894,1455,1617,1705,2068
VAIPE_P_103_1.jpg,92,0.8784407377243042,1185,1604,1799,2394
VAIPE_P_103_1.jpg,1,0.8398652076721191,1564,1457,2110,2204
VAIPE_P_103_2.jpg,92,0.8940232992172241,1279,2031,1863,2790
VAIPE_P_103_2.jpg,1,0.8765796422958374,1089,1586,1498,2316
VAIPE_P_103_3.jpg,92,0.8832253217697144,1323,2053,1984,2746
VAIPE_P_103_3.jpg,1,0.8440694212913513,1527,1685,2328,2198
VAIPE_P_103_4.jpg,92,0.8637047410011292,886,1639,1602,2055
VAIPE_P_103_4.jpg,107,0.8096645474433899,1487,1922,1910,2169
VAIPE_P_103_5.jpg,1,0.8597497344017029,1419,1068,1996,1586
VAIPE_P_103_5.jpg,92,0.8531602621078491,994,1573,1714,2006
VAIPE_P_103_6.jpg,92,0.8660733103752136,1175,1890,1798,2699
VAIPE_P_103_7.jpg,92,0.8899432420730591,821,1070,1488,1809
VAIPE_P_103_7.jpg,1,0.834173858165741,1620,1822,2034,2587
VAIPE_P_103_8.jpg,92,0.8851267695426941,965,1714,1324,2439
VAIPE_P_103_8.jpg,1,0.8815933465957642,1273,1749,1584,2387
VAIPE_P_103_8.jpg,1,0.2836971879005432,955,1722,1553,2429
VAIPE_P_103_9.jpg,92,0.9013920426368713,1037,1774,1476,2528
VAIPE_P_103_9.jpg,1,0.8525340557098389,1379,1802,1774,2495
VAIPE_P_103_10.jpg,107,0.8405623435974121,1169,1891,1700,2186
VAIPE_P_103_11.jpg,107,0.8269683718681335,1108,1789,1633,2131
VAIPE_P_103_12.jpg,92,0.8906959891319275,1451,1665,1921,2391
VAIPE_P_103_12.jpg,1,0.8792374730110168,908,1301,1530,1872
VAIPE_P_103_12.jpg,107,0.8172938823699951,1115,1923,1382,2363
VAIPE_P_103_13.jpg,107,0.8202198147773743,1189,1747,1704,2087
VAIPE_P_103_14.jpg,92,0.893064022064209,1382,1977,1893,2727
VAIPE_P_103_15.jpg,1,0.8884272575378418,1803,1763,2402,2405
VAIPE_P_103_15.jpg,92,0.8785905838012695,1310,1869,1736,2627
VAIPE_P_103_16.jpg,92,0.8643572926521301,672,1687,1131,2371
VAIPE_P_103_16.jpg,1,0.8558728694915771,1724,1494,2175,2093
VAIPE_P_103_17.jpg,1,0.8722414970397949,1777,1616,2233,2342
VAIPE_P_103_17.jpg,92,0.8679336905479431,918,1766,1731,2247
VAIPE_P_103_18.jpg,107,0.8304183483123779,1166,1899,1478,2367
VAIPE_P_103_19.jpg,92,0.8810321688652039,1382,1762,1896,2476
VAIPE_P_103_19.jpg,1,0.8680493831634521,1156,1506,1760,2086
VAIPE_P_103_20.jpg,107,0.9087178111076355,835,1014,1304,1424
VAIPE_P_103_20.jpg,107,0.9036310911178589,2594,924,3578,1839
VAIPE_P_103_20.jpg,107,0.8946720361709595,1125,1814,1764,2472
VAIPE_P_103_20.jpg,107,0.8893389701843262,1476,491,1780,1004
VAIPE_P_103_20.jpg,107,0.8721617460250854,2013,913,2375,1294
VAIPE_P_103_20.jpg,107,0.8644638657569885,1851,1662,2225,2050
VAIPE_P_103_21.jpg,107,0.9331632256507874,411,542,653,661
VAIPE_P_103_21.jpg,107,0.9169470071792603,254,661,500,793
VAIPE_P_103_21.jpg,107,0.6272206902503967,394,911,532,1042
VAIPE_P_103_21.jpg,12,0.6009889841079712,393,911,532,1043
VAIPE_P_103_22.jpg,107,0.8920186161994934,1267,301,1864,939
VAIPE_P_103_22.jpg,107,0.8879203796386719,293,1238,996,1913
VAIPE_P_103_22.jpg,107,0.8809424638748169,1626,878,2252,1513
VAIPE_P_103_22.jpg,107,0.856366753578186,2741,1270,3747,1895
VAIPE_P_103_22.jpg,107,0.7908565998077393,1375,1763,2588,2493
VAIPE_P_103_22.jpg,107,0.7804620265960693,2189,473,2948,985
VAIPE_P_103_23.jpg,107,0.9056503772735596,1698,2414,2204,2922
VAIPE_P_103_23.jpg,107,0.8625689148902893,1743,1899,2214,2285
VAIPE_P_103_23.jpg,107,0.8261896371841431,743,2101,1425,2432
VAIPE_P_103_23.jpg,107,0.5747118592262268,1477,1870,1738,2121
VAIPE_P_103_23.jpg,107,0.46839994192123413,1778,1606,1992,1894
VAIPE_P_103_24.jpg,107,0.882617712020874,1069,1367,1658,1601
VAIPE_P_103_24.jpg,107,0.8801993131637573,1134,467,1518,841
VAIPE_P_103_24.jpg,107,0.8700814843177795,389,1448,847,1844
VAIPE_P_103_24.jpg,107,0.857414722442627,530,1810,890,2144
VAIPE_P_103_24.jpg,107,0.852086067199707,873,1168,1111,1537
VAIPE_P_103_24.jpg,107,0.8035511374473572,574,1093,878,1572
VAIPE_P_103_24.jpg,107,0.5711754560470581,575,1083,872,1578
VAIPE_P_1032_0.jpg,72,0.8164505362510681,1578,1293,2006,1546
VAIPE_P_1032_0.jpg,72,0.8032163977622986,1502,981,1975,1303
VAIPE_P_1032_1.jpg,72,0.8271983861923218,1124,1111,1431,1575
VAIPE_P_1032_1.jpg,72,0.8077061176300049,1586,1104,2004,1460
VAIPE_P_1034_0.jpg,65,0.8475789427757263,611,426,735,553
VAIPE_P_1034_0.jpg,31,0.843942403793335,462,314,564,416
VAIPE_P_1034_0.jpg,65,0.8395144939422607,641,276,760,401
VAIPE_P_1034_0.jpg,45,0.8120681047439575,205,357,300,450
VAIPE_P_1034_1.jpg,65,0.865899384021759,757,377,850,479
VAIPE_P_1034_1.jpg,65,0.8570657968521118,567,191,666,301
VAIPE_P_1034_1.jpg,45,0.8469403386116028,609,326,690,408
VAIPE_P_1034_1.jpg,31,0.8298715949058533,449,354,538,439
VAIPE_P_1034_2.jpg,45,0.8307796716690063,525,482,599,552
VAIPE_P_1034_2.jpg,65,0.7927221655845642,843,434,948,538
VAIPE_P_1034_2.jpg,65,0.78065425157547,269,453,373,548
VAIPE_P_1034_3.jpg,65,0.8564684987068176,334,506,478,659
VAIPE_P_1034_3.jpg,45,0.8455671668052673,583,887,721,1020
VAIPE_P_1034_3.jpg,65,0.842568576335907,220,217,414,376
VAIPE_P_1034_3.jpg,31,0.8322778940200806,285,663,419,771
VAIPE_P_1034_4.jpg,65,0.9025081992149353,474,739,606,874
VAIPE_P_1034_4.jpg,65,0.8540961742401123,226,665,357,798
VAIPE_P_1034_4.jpg,45,0.8083874583244324,382,609,480,702
VAIPE_P_1034_5.jpg,65,0.8509668707847595,261,631,385,748
VAIPE_P_1034_5.jpg,65,0.8424208164215088,283,791,414,917
VAIPE_P_1034_5.jpg,45,0.819116473197937,483,730,590,840
VAIPE_P_1034_5.jpg,107,0.25808408856391907,923,1062,960,1168
VAIPE_P_1034_6.jpg,65,0.8787517547607422,323,758,460,899
VAIPE_P_1034_6.jpg,65,0.8504245281219482,141,780,297,930
VAIPE_P_1034_6.jpg,45,0.8184981942176819,444,701,548,804
VAIPE_P_1034_7.jpg,31,0.8881554007530212,558,271,639,363
VAIPE_P_1034_7.jpg,65,0.8586819767951965,433,251,544,366
VAIPE_P_1034_7.jpg,45,0.8420030474662781,512,352,596,433
VAIPE_P_1034_7.jpg,65,0.8315538167953491,423,103,534,219
VAIPE_P_1034_7.jpg,45,0.5064893960952759,511,353,594,435
VAIPE_P_1034_8.jpg,45,0.8483909368515015,666,527,757,612
VAIPE_P_1034_8.jpg,65,0.8411880135536194,499,446,616,574
VAIPE_P_1034_8.jpg,65,0.8358973264694214,421,778,555,924
VAIPE_P_1034_9.jpg,65,0.881147563457489,556,425,683,553
