image_name,class_id,confidence_score,x_min,y_min,x_max,y_max
VAIPE_P_1_1.jpg,107,0.876451,1146,805,1632,1279
VAIPE_P_1_1.jpg,107,0.006429815,2406,1795,3370,2356
VAIPE_P_1_1.jpg,107,0.9975321,2040,396,2507,1342
VAIPE_P_1_1.jpg,107,0.98972005,1321,1705,1715,2099
VAIPE_P_1_1.jpg,107,0.16850975,2916,1045,3408,1518
VAIPE_P_10_0.jpg,54,0.9998803,988,1568,1550,2135
VAIPE_P_10_1.jpg,107,0.0068239714,1266,1651,1719,2343
VAIPE_P_10_1.jpg,107,0.06790932,1010,1892,1352,2713
VAIPE_P_10_1.jpg,107,0.07218875,1481,1726,1933,2450
VAIPE_P_10_1.jpg,107,0.17255451,1301,2359,1710,3228
VAIPE_P_10_1.jpg,107,0.993004,552,1226,1236,1904
VAIPE_P_10_2.jpg,107,0.999438,1209,2456,1676,3074
VAIPE_P_10_2.jpg,107,0.9231648,360,1872,1271,2796
VAIPE_P_10_2.jpg,107,0.9697991,1508,2220,2133,2643
VAIPE_P_10_2.jpg,107,0.9962966,1138,1938,1444,2244
VAIPE_P_100_0.jpg,43,1.0,1688,1845,2523,2648
VAIPE_P_100_0.jpg,43,1.0,1084,1528,2003,1946
VAIPE_P_100_0.jpg,91,0.9999713,1137,2337,1800,2987
VAIPE_P_100_0.jpg,91,0.9999583,928,1903,1615,2483
VAIPE_P_100_1.jpg,99,0.85438055,1732,1829,2150,2427
VAIPE_P_100_1.jpg,107,0.9991171,696,2128,1703,2702
VAIPE_P_100_1.jpg,107,0.99662066,930,2523,1385,2998
VAIPE_P_100_1.jpg,99,0.9966182,1265,1658,1720,2249
VAIPE_P_100_1.jpg,107,0.036980297,914,1837,1323,2232
VAIPE_P_100_1.jpg,107,0.99932957,1541,1967,1922,2612
VAIPE_P_100_2.jpg,107,0.05129087,1085,2439,1436,2797
VAIPE_P_100_2.jpg,91,0.57865995,1387,2012,1663,2502
VAIPE_P_100_2.jpg,107,0.58495647,1582,2201,1946,2552
VAIPE_P_100_2.jpg,107,0.87387085,1050,2075,1452,2478
VAIPE_P_100_2.jpg,107,0.9092654,1293,2641,1718,3066
VAIPE_P_100_2.jpg,107,0.025709221,1685,2446,2236,2991
VAIPE_P_100_3.jpg,107,0.9130282,2645,1291,3219,1852
VAIPE_P_100_3.jpg,107,0.63747454,2035,1758,2765,2891
VAIPE_P_100_3.jpg,107,0.17928419,1028,486,1995,1208
VAIPE_P_100_3.jpg,107,0.11646587,2422,362,3278,1142
VAIPE_P_101_0.jpg,43,1.0,419,2025,1430,2649
VAIPE_P_101_0.jpg,43,1.0,419,587,1387,1399
VAIPE_P_101_0.jpg,91,0.9999893,676,1301,1473,1910
VAIPE_P_102_0.jpg,43,0.9999999,746,2152,1735,2660
VAIPE_P_102_0.jpg,43,1.0,1135,1623,2108,2020
VAIPE_P_103_0.jpg,91,0.9999597,1475,2120,2316,2710
VAIPE_P_103_0.jpg,91,0.9999559,530,2284,1372,3017
VAIPE_P_103_0.jpg,30,0.99305975,1246,2833,1604,3203
VAIPE_P_103_1.jpg,91,0.9999951,2116,1935,2876,2489
VAIPE_P_103_1.jpg,30,0.99916255,2861,1467,3195,1795
VAIPE_P_103_1.jpg,91,0.9999994,3110,1407,3907,2049
VAIPE_P_103_2.jpg,91,0.9999732,2562,1001,3274,1546
VAIPE_P_103_2.jpg,91,0.75367135,2061,1513,2659,2156
VAIPE_P_103_2.jpg,30,0.99073267,2580,1387,2869,1670
VAIPE_P_103_3.jpg,30,0.9965557,1161,2502,1438,2798
VAIPE_P_103_3.jpg,91,0.9997696,1943,2259,2571,2913
VAIPE_P_103_3.jpg,91,0.9999521,1016,2009,1653,2524
VAIPE_P_103_4.jpg,91,0.9998425,1572,1637,2194,2226
VAIPE_P_103_4.jpg,91,0.9999478,925,2080,1538,2738
VAIPE_P_103_5.jpg,91,0.9999608,1254,2815,1867,3441
VAIPE_P_103_5.jpg,107,0.79051244,1471,2465,1740,2727
VAIPE_P_103_5.jpg,91,0.99961865,1467,3008,2086,3641
VAIPE_P_103_6.jpg,91,0.9999976,3014,550,3912,1261
VAIPE_P_103_6.jpg,91,0.9999982,2196,1022,3085,1718
VAIPE_P_103_6.jpg,30,0.7958002,3291,1195,3648,1559
VAIPE_P_103_7.jpg,91,0.99999475,1297,2180,1818,2553
VAIPE_P_103_7.jpg,91,0.99998844,1524,2433,1881,2984
VAIPE_P_103_8.jpg,107,0.9968117,1513,1450,2039,1976
VAIPE_P_103_8.jpg,107,0.6688386,1262,620,2051,1622
VAIPE_P_103_8.jpg,107,0.8690204,1266,1493,1637,2022
VAIPE_P_103_8.jpg,107,0.93810964,1029,2169,1377,2505
VAIPE_P_103_9.jpg,107,0.021981755,1688,1140,2192,1511
VAIPE_P_103_9.jpg,107,0.75481534,1778,574,2417,1019
VAIPE_P_103_9.jpg,107,0.99941695,2174,1922,2525,2279
VAIPE_P_103_9.jpg,107,0.06844457,1297,2519,1676,2911
VAIPE_P_103_9.jpg,99,0.6559374,1063,1410,1601,1790
VAIPE_P_103_9.jpg,107,0.88752955,2553,1136,3248,1749
VAIPE_P_104_0.jpg,65,0.9999933,724,1606,1096,1978
VAIPE_P_104_0.jpg,79,0.9999467,1380,1166,1907,1523
VAIPE_P_104_0.jpg,65,0.99999905,1523,2040,1909,2426
VAIPE_P_104_1.jpg,79,0.999811,1396,1944,1898,2497
VAIPE_P_104_1.jpg,65,0.9999999,1534,1389,1955,1804
VAIPE_P_104_1.jpg,65,0.99999774,948,1754,1357,2176
VAIPE_P_104_2.jpg,107,0.33655855,2073,221,2701,868
VAIPE_P_104_2.jpg,107,0.14557658,865,746,1717,1534
VAIPE_P_104_2.jpg,107,0.79002875,1590,1810,2013,2240
VAIPE_P_104_2.jpg,107,0.73987603,2573,1181,2995,1596
VAIPE_P_104_2.jpg,107,0.7185476,2833,2084,3403,2653
VAIPE_P_104_2.jpg,107,0.7673892,1916,2344,2462,2922
VAIPE_P_104_3.jpg,107,0.9990676,2220,538,2932,1143
VAIPE_P_104_3.jpg,107,0.9829284,1220,1497,2068,2169
VAIPE_P_104_3.jpg,107,0.8614752,888,384,1543,1026
VAIPE_P_104_3.jpg,79,0.9997962,2729,1161,3683,2051
VAIPE_P_104_4.jpg,107,0.5526913,2377,2037,2996,2669
VAIPE_P_104_4.jpg,107,0.77393043,539,1132,1243,1803
VAIPE_P_104_4.jpg,107,0.9999764,2590,719,3867,1630
VAIPE_P_104_4.jpg,107,0.9861282,1825,1403,2307,1897
VAIPE_P_105_0.jpg,19,0.99738246,777,719,1821,1421
VAIPE_P_105_0.jpg,2,0.99997354,1018,1708,1935,2187
VAIPE_P_105_0.jpg,2,0.99997354,1774,942,2327,1895
VAIPE_P_105_0.jpg,19,0.99999595,297,620,753,1688
VAIPE_P_105_1.jpg,2,0.99955505,1010,1481,1820,2169
VAIPE_P_105_1.jpg,19,1.0,1786,2489,2361,3463
VAIPE_P_105_1.jpg,107,0.55979055,2629,1791,2942,2155
VAIPE_P_105_1.jpg,107,0.56963754,1845,1728,2212,2012
VAIPE_P_105_1.jpg,19,0.9999862,476,2559,1439,2955
VAIPE_P_105_1.jpg,107,0.71677935,2321,2108,2703,2400
VAIPE_P_105_1.jpg,2,0.99985516,204,1139,698,2001
VAIPE_P_106_0.jpg,103,0.9999999,907,2126,1473,2654
VAIPE_P_106_0.jpg,99,0.9999783,1202,1908,1910,2416
VAIPE_P_106_1.jpg,103,1.0,1012,1649,1575,2269
VAIPE_P_106_1.jpg,99,0.9981669,433,2095,1141,2954
VAIPE_P_106_2.jpg,103,1.0,857,1982,1442,2504
VAIPE_P_106_2.jpg,99,0.9997594,972,2204,1758,2871
VAIPE_P_106_3.jpg,99,0.99993193,611,1673,1270,2426
VAIPE_P_106_3.jpg,103,1.0,1049,1943,1525,2575
VAIPE_P_106_4.jpg,103,0.99998,1816,1772,2040,2121
VAIPE_P_106_4.jpg,99,0.9847136,2246,2715,2478,3172
VAIPE_P_106_5.jpg,103,0.99999857,1488,2220,2036,2667
VAIPE_P_106_5.jpg,99,0.9744047,859,2166,1559,2659
VAIPE_P_106_6.jpg,89,0.8076548,833,1708,1442,2360
VAIPE_P_106_6.jpg,103,1.0,1222,1866,1721,2402
VAIPE_P_106_7.jpg,99,0.99847466,883,2008,1504,2735
VAIPE_P_106_7.jpg,103,1.0,1017,2498,1595,3064
VAIPE_P_106_8.jpg,99,0.9999918,789,2595,1548,3291
VAIPE_P_106_8.jpg,103,1.0,1087,2355,1656,2906
VAIPE_P_106_9.jpg,107,0.5099213,1268,386,1887,1131
VAIPE_P_106_9.jpg,107,0.996128,2079,516,2450,894
VAIPE_P_106_9.jpg,107,0.5602832,2378,1282,3121,1880
VAIPE_P_106_9.jpg,107,0.22865316,1799,1452,2295,2598
VAIPE_P_106_9.jpg,107,0.9840687,2700,281,3107,675
VAIPE_P_107_0.jpg,61,0.9999999,1032,1977,1808,2722
VAIPE_P_107_0.jpg,51,0.9992455,1551,1986,1989,2430
VAIPE_P_107_0.jpg,89,0.99871266,504,1669,1247,2041
VAIPE_P_107_0.jpg,61,0.9999999,860,2227,1665,3007
VAIPE_P_107_0.jpg,51,0.99991715,1494,1557,1938,2001
VAIPE_P_107_0.jpg,89,0.33176556,873,2650,1564,3328
VAIPE_P_107_1.jpg,61,0.99999976,1797,996,2235,1882
VAIPE_P_107_1.jpg,89,0.9912013,481,1999,992,2775
VAIPE_P_107_1.jpg,51,0.99999857,1536,2387,2010,2867
VAIPE_P_107_1.jpg,61,0.99999976,1641,1799,2497,2573
VAIPE_P_107_1.jpg,51,0.9973725,761,1347,1229,1814
VAIPE_P_107_1.jpg,89,0.9996588,1487,1165,1852,1915
VAIPE_P_107_2.jpg,107,0.03054689,1730,961,2320,1652
VAIPE_P_107_2.jpg,107,0.9997223,1257,1685,2315,2378
VAIPE_P_107_2.jpg,51,0.9975108,2019,444,2340,771
VAIPE_P_107_2.jpg,107,0.20942582,2754,769,3419,1403
VAIPE_P_107_2.jpg,107,0.72826326,1176,640,1495,947
VAIPE_P_107_3.jpg,26,0.9983329,507,1199,1121,1801
VAIPE_P_107_3.jpg,107,0.9563458,760,708,1112,1180
VAIPE_P_107_3.jpg,89,0.92522085,727,1755,1321,2065
VAIPE_P_107_3.jpg,107,0.9410162,1113,1001,1455,1347
VAIPE_P_107_3.jpg,107,0.9536898,873,1201,1211,1539
VAIPE_P_107_3.jpg,107,0.9566125,1148,1356,1500,1852
VAIPE_P_107_4.jpg,107,0.05426744,830,1301,1252,1516
VAIPE_P_107_4.jpg,107,0.82895285,1639,1755,1907,2023
VAIPE_P_107_4.jpg,107,0.90441996,1015,1589,1674,1925
VAIPE_P_107_4.jpg,107,0.9999746,1132,1841,1647,2369
VAIPE_P_107_4.jpg,99,0.89549416,808,2227,1332,2668
VAIPE_P_108_0.jpg,8,0.99999905,1011,2504,1470,2707
VAIPE_P_108_1.jpg,107,0.8411407,2094,1256,2517,1679
VAIPE_P_108_1.jpg,107,0.31508496,2359,494,2800,903
VAIPE_P_108_1.jpg,107,0.9993531,1106,357,1860,1028
VAIPE_P_108_1.jpg,107,0.9993457,2375,1833,3023,2482
VAIPE_P_108_1.jpg,107,0.6547427,1256,1842,2019,2359
VAIPE_P_108_2.jpg,107,0.9546811,2668,1477,3285,2082
VAIPE_P_108_2.jpg,107,0.07722157,1071,1298,1630,1838
VAIPE_P_108_2.jpg,107,0.0952422,1499,787,2060,1342
VAIPE_P_108_2.jpg,107,0.006075869,512,1431,1069,1957
VAIPE_P_108_2.jpg,107,0.9999994,1580,1832,2331,2577
VAIPE_P_108_2.jpg,107,0.9794632,2108,729,2880,1488
VAIPE_P_108_3.jpg,107,0.0042406186,275,326,610,655
VAIPE_P_108_3.jpg,107,0.9999981,728,340,1310,923
VAIPE_P_108_3.jpg,107,0.9796029,549,1035,711,1355
VAIPE_P_109_0.jpg,10,0.9999926,691,2380,1746,2949
VAIPE_P_109_0.jpg,60,0.99742764,1153,1707,1801,2526
VAIPE_P_109_1.jpg,10,0.9999931,1268,2472,1988,2901
VAIPE_P_109_1.jpg,107,0.08617635,1067,2068,1648,2492
VAIPE_P_109_2.jpg,60,0.9990778,882,1714,1719,2166
VAIPE_P_109_2.jpg,10,0.9999633,1001,2091,1997,2564
VAIPE_P_109_2.jpg,10,0.99998856,788,2313,1756,3035
VAIPE_P_109_3.jpg,60,0.9589033,1242,1381,1686,1875
VAIPE_P_109_3.jpg,10,0.9999933,1095,1914,1481,2583
VAIPE_P_109_4.jpg,10,0.9999925,882,1890,1618,2261
VAIPE_P_109_4.jpg,60,0.9956476,1033,1568,1612,1933
VAIPE_P_109_5.jpg,10,0.9999944,1729,1723,2144,2396
VAIPE_P_109_5.jpg,60,0.9883795,1403,1730,1803,2269
VAIPE_P_109_5.jpg,10,0.9999963,1542,2437,2262,2735
VAIPE_P_109_6.jpg,107,0.79980415,2197,1592,2502,1891
VAIPE_P_109_6.jpg,107,0.801943,1446,1302,1753,1614
VAIPE_P_109_6.jpg,107,0.8426326,1649,1579,2017,1784
VAIPE_P_109_6.jpg,107,0.9878621,1911,1237,2145,1603
VAIPE_P_109_6.jpg,107,0.63770807,2191,1233,2489,1532
VAIPE_P_109_7.jpg,107,0.514544,1931,2302,2617,3020
VAIPE_P_109_7.jpg,107,0.46359107,2162,1494,2518,1844
VAIPE_P_109_7.jpg,107,0.83407253,1759,726,2203,1176
VAIPE_P_109_7.jpg,107,0.6136499,1512,164,1877,535
VAIPE_P_109_7.jpg,107,0.7135114,2601,862,3472,1525
VAIPE_P_109_8.jpg,107,0.9950918,1086,1269,1874,2057
VAIPE_P_109_8.jpg,107,0.5951326,1642,2266,2130,2786
VAIPE_P_109_8.jpg,107,0.59216756,351,1813,1217,2659
VAIPE_P_109_8.jpg,107,0.95275956,640,3009,1501,3902
VAIPE_P_109_8.jpg,107,0.9787138,1084,1959,1820,2752
VAIPE_P_11_0.jpg,54,0.9998173,1074,1988,1571,2497
VAIPE_P_11_1.jpg,107,0.67696834,1198,2609,1857,2959
VAIPE_P_11_1.jpg,107,0.99540955,1048,1879,1490,2309
VAIPE_P_11_1.jpg,107,0.24455556,1219,2227,1987,2642
VAIPE_P_11_1.jpg,107,0.99777573,1435,1819,1727,2243
VAIPE_P_11_1.jpg,107,0.84764737,786,2329,1274,2817
VAIPE_P_11_2.jpg,107,0.38464078,892,2158,1489,2742
VAIPE_P_11_2.jpg,107,0.8146373,1181,47,1955,1105
VAIPE_P_11_2.jpg,107,0.24700506,2560,771,3115,1288
VAIPE_P_11_2.jpg,107,0.9993765,2272,1900,2950,2937
VAIPE_P_11_2.jpg,107,0.05149188,1634,1111,2334,1982
VAIPE_P_11_3.jpg,107,0.0005714818,290,441,634,781
VAIPE_P_11_3.jpg,107,0.91354364,785,142,1134,542
VAIPE_P_11_3.jpg,107,0.99999917,554,835,1151,1436
VAIPE_P_110_0.jpg,104,0.9153744,2069,1521,2680,1761
VAIPE_P_110_0.jpg,107,0.41290134,433,2374,731,2666
VAIPE_P_110_1.jpg,104,0.9826768,1135,2452,1667,3154
VAIPE_P_110_2.jpg,104,0.98026615,1280,2042,2405,2670
VAIPE_P_110_3.jpg,72,0.99940085,958,1884,1227,2336
VAIPE_P_110_3.jpg,104,0.9886628,1570,1677,2461,2650
VAIPE_P_110_4.jpg,104,0.99411076,892,2297,2427,3240
VAIPE_P_110_5.jpg,72,0.99978703,902,2218,1258,2751
VAIPE_P_110_5.jpg,104,0.99930954,1251,1730,1929,2944
VAIPE_P_110_6.jpg,104,0.99324423,1269,2208,2226,3354
VAIPE_P_110_7.jpg,104,0.99931,1365,2228,2131,3290
VAIPE_P_110_8.jpg,104,0.9954417,888,1544,1612,2002
VAIPE_P_110_9.jpg,104,0.99751234,1278,1857,1657,2722
VAIPE_P_110_9.jpg,107,0.9990031,1614,2143,1775,2512
VAIPE_P_110_10.jpg,104,0.9036311,1432,1879,2845,2492
VAIPE_P_110_10.jpg,72,0.99911886,1294,2226,1868,2744
VAIPE_P_110_11.jpg,104,0.9988226,1000,1472,1727,1960
VAIPE_P_110_12.jpg,107,0.44642302,2809,1057,3289,1531
VAIPE_P_110_12.jpg,107,0.9838741,1902,535,2753,1002
VAIPE_P_110_12.jpg,107,0.9934865,1576,2307,2014,2770
VAIPE_P_110_12.jpg,107,0.2953326,2336,1807,2804,2281
VAIPE_P_110_12.jpg,107,0.95632464,1666,1351,2075,1760
VAIPE_P_110_12.jpg,107,0.1049005,990,341,1624,1063
VAIPE_P_110_13.jpg,107,0.0821228,2800,834,3682,1729
VAIPE_P_110_13.jpg,107,0.029815963,2279,300,2760,789
VAIPE_P_110_13.jpg,107,0.7528338,1819,1486,2205,1871
VAIPE_P_110_13.jpg,107,0.37052098,2138,2377,2561,2819
VAIPE_P_110_13.jpg,107,0.99999213,1260,800,1732,1253
VAIPE_P_110_14.jpg,107,0.01777273,418,3159,1074,3676
VAIPE_P_110_14.jpg,32,0.96078223,677,2107,1282,2705
VAIPE_P_110_14.jpg,107,0.8274123,1380,2344,1996,2890
VAIPE_P_110_14.jpg,107,0.3221115,803,2807,1300,3436
VAIPE_P_111_0.jpg,40,0.99998415,653,1956,1107,2397
VAIPE_P_111_0.jpg,40,0.9999956,1337,2046,1784,2493
VAIPE_P_111_1.jpg,40,0.99574065,746,1358,1163,1795
VAIPE_P_111_1.jpg,40,0.9999869,1668,1984,2085,2408
VAIPE_P_112_0.jpg,59,0.90664446,1035,2030,1371,2372
VAIPE_P_112_0.jpg,104,0.99970055,264,1404,1109,1965
VAIPE_P_112_0.jpg,89,0.9258664,1240,1625,1890,2186
VAIPE_P_112_0.jpg,19,0.9998735,1587,447,2142,1090
VAIPE_P_112_0.jpg,19,0.9999968,2083,968,2886,1450
VAIPE_P_112_0.jpg,73,0.9394443,714,2238,1150,2574
VAIPE_P_112_0.jpg,73,0.87887096,768,2495,1209,2866
VAIPE_P_112_0.jpg,59,0.76214826,635,2802,1015,3182
VAIPE_P_112_1.jpg,19,1.0,651,1451,1396,2152
VAIPE_P_112_1.jpg,107,0.27952778,1559,1949,1893,2277
VAIPE_P_112_1.jpg,19,0.99999976,1501,2087,2297,2788
VAIPE_P_112_1.jpg,59,0.8022564,1156,1786,1489,2113
VAIPE_P_112_1.jpg,89,0.99443793,1387,1482,2046,1926
VAIPE_P_112_2.jpg,19,0.99999964,244,2083,1337,2565
VAIPE_P_112_2.jpg,89,0.99905497,1142,997,1667,1781
VAIPE_P_112_2.jpg,59,0.993948,1486,3269,1953,3755
VAIPE_P_112_2.jpg,59,0.7345742,1282,1988,1691,2403
VAIPE_P_112_2.jpg,19,0.9999994,1934,1210,2664,2154
VAIPE_P_112_3.jpg,19,0.99999607,977,1185,1517,1983
VAIPE_P_112_3.jpg,89,0.9161189,2162,2080,2840,2707
VAIPE_P_112_3.jpg,107,0.48551264,516,2469,900,2841
VAIPE_P_112_3.jpg,73,0.96875083,819,2192,1190,2608
VAIPE_P_112_3.jpg,59,0.988388,1899,2019,2233,2346
VAIPE_P_112_3.jpg,73,0.76840353,1250,1949,1578,2359
VAIPE_P_112_3.jpg,19,0.9999963,261,1256,1055,1861
VAIPE_P_112_3.jpg,104,0.99991214,1332,1300,1937,2151
VAIPE_P_113_0.jpg,64,0.9999231,493,2049,963,2538
VAIPE_P_113_0.jpg,107,0.28709698,531,1893,881,2169
VAIPE_P_113_0.jpg,79,0.999762,485,1585,1127,1977
VAIPE_P_113_0.jpg,64,0.99997616,116,1941,621,2446
VAIPE_P_113_1.jpg,64,0.9999795,1053,1440,1471,1896
VAIPE_P_113_1.jpg,79,0.9999826,1629,1804,2114,2345
VAIPE_P_113_1.jpg,31,0.9999751,1022,1891,1327,2239
VAIPE_P_113_1.jpg,64,0.9999672,1252,2033,1704,2460
VAIPE_P_113_2.jpg,64,0.9999616,843,1981,1212,2350
VAIPE_P_113_2.jpg,79,0.99982065,673,2292,1220,2582
VAIPE_P_113_2.jpg,31,0.96960664,1670,2176,1935,2423
VAIPE_P_113_2.jpg,64,0.99998045,1362,2187,1731,2562
VAIPE_P_113_3.jpg,79,0.99798405,1192,1773,1488,2276
VAIPE_P_113_3.jpg,64,0.9998337,1417,1924,1813,2307
VAIPE_P_113_3.jpg,64,0.99979407,849,1849,1244,2226
VAIPE_P_113_4.jpg,64,0.9999895,1151,2420,1723,2855
VAIPE_P_113_4.jpg,64,0.9999944,1135,1942,1614,2464
VAIPE_P_113_5.jpg,64,0.9999857,1351,1619,1724,1967
VAIPE_P_113_5.jpg,64,0.9999676,1111,1748,1451,2045
VAIPE_P_113_5.jpg,79,0.99996185,1186,1399,1594,1776
VAIPE_P_113_6.jpg,64,0.99991786,1146,1864,1572,2297
VAIPE_P_113_6.jpg,64,0.99994016,945,2226,1386,2667
VAIPE_P_113_7.jpg,79,0.99961984,1387,1675,1855,2131
VAIPE_P_113_7.jpg,64,0.99923885,1188,2182,1623,2623
VAIPE_P_113_7.jpg,64,0.9998437,998,1810,1408,2208
VAIPE_P_113_8.jpg,64,0.99999714,1231,2356,1768,2912
VAIPE_P_113_8.jpg,64,0.9999975,1078,1759,1577,2271
VAIPE_P_113_9.jpg,31,0.9985568,795,1664,1173,1998
VAIPE_P_113_9.jpg,79,0.9999813,1654,1835,2133,2483
VAIPE_P_113_9.jpg,64,0.9999925,720,2145,1254,2679
VAIPE_P_113_9.jpg,64,0.99999595,1266,1791,1771,2290
VAIPE_P_113_10.jpg,64,0.99999,847,2072,1371,2571
VAIPE_P_113_10.jpg,79,0.9998274,1031,1362,1400,2006
VAIPE_P_113_10.jpg,64,0.99949145,1291,1629,1783,2027
VAIPE_P_113_10.jpg,31,0.9997272,838,1832,1205,2192
VAIPE_P_113_11.jpg,107,0.9051353,1518,1915,2438,2853
VAIPE_P_113_11.jpg,107,0.644222,1188,130,1866,820
VAIPE_P_113_11.jpg,107,0.78293115,2940,1233,3359,1633
VAIPE_P_113_11.jpg,107,0.99673367,1108,1291,1877,1852
VAIPE_P_113_11.jpg,107,0.99586856,2153,396,2533,794
VAIPE_P_114_0.jpg,43,0.9999976,1272,1841,1577,2583
VAIPE_P_114_0.jpg,43,1.0,875,2506,1706,2956
VAIPE_P_114_0.jpg,75,0.8880403,956,1918,1325,2200
VAIPE_P_114_1.jpg,43,1.0,1017,2049,1901,2432
VAIPE_P_114_1.jpg,43,1.0,637,2281,1550,2925
VAIPE_P_114_2.jpg,75,0.9986896,901,1832,1261,2274
VAIPE_P_114_2.jpg,75,0.9467086,1155,2080,1620,2370
VAIPE_P_114_2.jpg,43,1.0,785,2292,1789,2776
VAIPE_P_114_2.jpg,43,1.0,1219,1625,2106,2081
VAIPE_P_114_3.jpg,107,0.3517881,889,1204,1831,1920
VAIPE_P_114_3.jpg,107,0.8762394,1882,1107,2823,1677
VAIPE_P_114_3.jpg,107,0.93519837,2237,64,2588,439
VAIPE_P_114_3.jpg,107,0.9882195,3314,976,3704,1341
VAIPE_P_114_3.jpg,107,0.31068024,2187,2149,2821,2802
VAIPE_P_114_4.jpg,107,0.99915576,397,163,471,237
VAIPE_P_114_4.jpg,107,0.2834049,344,366,414,432
VAIPE_P_114_4.jpg,107,0.20608558,443,329,527,409
VAIPE_P_114_4.jpg,107,0.99996614,261,269,425,349
VAIPE_P_114_5.jpg,107,0.9998801,1405,2507,1776,2891
VAIPE_P_114_5.jpg,107,0.99591655,858,1085,1932,2178
VAIPE_P_114_5.jpg,107,0.96727115,1625,2154,1990,2576
VAIPE_P_114_5.jpg,107,0.028629286,1025,2007,1419,2433
VAIPE_P_115_0.jpg,91,0.99906296,2671,1451,3224,2050
VAIPE_P_115_0.jpg,43,1.0,2838,1200,3585,1960
VAIPE_P_115_0.jpg,43,0.9990056,2297,1124,2894,1662
VAIPE_P_115_0.jpg,43,1.0,1921,1005,2593,1697
VAIPE_P_115_1.jpg,91,0.9999831,2266,899,2609,1558
VAIPE_P_115_1.jpg,43,1.0,2319,1590,3130,2195
VAIPE_P_115_2.jpg,91,0.99999917,2673,576,3357,919
VAIPE_P_115_2.jpg,43,1.0,2086,1215,2616,1990
VAIPE_P_115_2.jpg,43,0.9999999,2721,993,3618,1374
VAIPE_P_115_2.jpg,91,0.99999833,2388,1285,3004,1830
VAIPE_P_115_3.jpg,107,0.57541835,1308,1837,1621,2144
VAIPE_P_115_3.jpg,107,0.19523387,765,1691,1005,2013
VAIPE_P_115_3.jpg,107,0.99064296,916,1905,1237,2227
VAIPE_P_115_4.jpg,107,0.17140065,1593,645,2250,1328
VAIPE_P_115_4.jpg,107,0.99924785,681,1062,1562,2459
VAIPE_P_115_4.jpg,107,0.048689723,1507,1746,2291,2523
VAIPE_P_115_4.jpg,89,0.9931102,1385,1295,2445,1878
VAIPE_P_115_4.jpg,107,0.850037,1137,1002,1584,1468
VAIPE_P_116_0.jpg,56,0.9998765,1288,1887,1697,2566
VAIPE_P_116_1.jpg,56,0.99999666,1187,1748,1849,2346
VAIPE_P_116_2.jpg,107,0.019417042,1187,1616,1603,2283
VAIPE_P_116_2.jpg,107,0.0044002174,850,1750,1323,2589
VAIPE_P_116_2.jpg,107,0.20638534,1430,1493,2078,2186
VAIPE_P_116_2.jpg,107,0.06935283,1174,2125,1685,2970
VAIPE_P_117_0.jpg,107,0.6904591,1352,2133,1577,2358
VAIPE_P_117_0.jpg,38,0.9999429,1652,2087,2165,2429
